juego,equipo,nombre,posicion,elemento,FP,TP,Kick,Body,Control,Guard,Speed,Stamina,Guts,tecnicas
IE1,Raimon,Mark Evans,PR,tierra,191,184,72,72,70,77,68,69,79,God Hand | Grenade Shot | Majin The Hand | Triple Defence
IE3,The Empire,Roberto (ロベルト),MC,aire,122,108,68,60,54,65,79,62,58,Dog Run | Cyclone | Double Rocket | Iron Wall
IE3,The Empire,Pablo (パブロ),MC,aire,128,99,68,71,48,60,60,52,60,Hawk Shot | Fireball Head | Zigzag Flame | Triangle Z
IE3,The Empire,Herman (ヘルマン),MC,bosque,124,115,53,77,40,60,52,45,40,Armadillo Circus | Dirt Ball | Reflect Buster | Dog Run
IE3,The Empire,Leone (レオーネ),DL,fuego,130,120,68,58,44,68,76,41,52,Hellfire | Cool Up! | Condor Dive | Eagle Buster
IE3,The Empire,Diego (ディエゴ),DL,tierra,125,117,61,59,66,60,56,60,71,Hellfire | Big Fan | Eagle Buster | Assault Shot
IE3,The Empire,Mario (マリオ),DL,fuego,136,103,50,61,52,57,58,50,52,Magic | Twin Boost | Supreme Spin | Land Dragon
IE3,The Empire,Ricardo (リカルド),DL,tierra,128,106,43,40,40,56,41,67,40,Gyro Head | Never Give Up | Eagle Buster | Dual Strike
IE3,Unicorn,Kid (キッド),PR,bosque,100,129,72,40,44,75,75,37,67,Flash Upper | Economy! | Rocket Kobushi | Gunshot
IE3,Unicorn,Alex (アレックス),PR,tierra,105,114,92,76,39,47,35,32,89,Counter Strike | Hawk Shot | Afterimage | Eagle Buster
IE3,Unicorn,Ted (テッド),DF,tierra,121,144,47,40,45,55,68,48,62,Power Charge | Quick Draw | Moonsault | Flame Dance
IE3,Unicorn,Tony (トニー),DF,fuego,140,115,52,68,53,74,52,54,49,Killer Slide | Power Charge | Patriot Shot | Horn Train
IE3,Unicorn,Dyke (ダイク),DF,aire,128,86,76,73,34,80,37,32,73,Power Charge | Flash Upper | Mega Quake | Fist of Justice
IE3,Unicorn,Domon (ドモン),DF,bosque,129,125,56,61,62,76,60,65,61,The Ikaros | Volcano Cut | Back Tornado | Defence Force
IE3,Unicorn,Rob (ロブ),DF,aire,118,112,63,51,52,50,62,56,56,Acrobat Bomber | Blade Attack | Power Charge | Assault Shot
IE3,Unicorn,Bob (ボブ),DF,aire,127,122,69,54,55,51,52,49,54,Bubble Gum | Slack Off | Blade Attack | Infinite Wall
IE3,Unicorn,Steve (スティーブ),MC,fuego,132,107,52,68,52,54,49,64,70,Killer Slide | Illusion Ball | Twin Boost | The Ikaros
IE3,Unicorn,Ichinose (イチノセ),MC,bosque,130,128,79,60,72,64,63,53,71,Illusion Ball | Flame Dance | Pegasus Shot | Fukkatsu!
IE3,Unicorn,Sean (ショーン),MC,tierra,118,135,49,58,72,43,40,40,44,Zigzag Spark | Study | Freeze Shot | Pegasus Shot
IE3,Unicorn,Mark (マーク),MC,bosque,131,130,68,88,64,57,58,57,54,Grand Fenrir | The Ikaros | Offence Force | Tri-Pegasus
IE3,Unicorn,Sammy (サミー),MC,bosque,132,98,32,37,36,36,75,76,78,Gyro Head | Zigzag Spark | Double Cyclone | Rodeo Clown
IE3,Unicorn,Dylan (ディラン),DL,fuego,125,110,95,52,60,47,51,60,62,Unicorn Boost | Bubble Gum | Revolution V | Big Moves!
IE3,Unicorn,Michele (ミケーレ),DL,tierra,125,124,62,66,69,55,50,60,53,Tri-Pegasus | Zigzag Spark | Revolution V | Ultra Moon
IE3,Unicorn,Eddie (エディ),DL,fuego,128,102,59,57,63,56,56,58,52,Spinning Cut | Spinning Shot | Rolling Hell | Shooting Star
IE3,Orpheus,Blasi (ブラージ),PR,aire,107,124,63,50,72,86,32,36,83,Colosseum Guard | Critical! | Earthquake | Gigant Wall
IE3,Orpheus,Daniele (ダニエレ),PR,fuego,136,136,48,68,53,75,66,37,61,Gigant Wall | Blazing Knuckle | Wood Chopper | Colosseum Guard
IE3,Orpheus,Vento (ベント),DF,aire,126,122,42,52,56,77,80,56,56,Flurry Dash | Barbarian Shield | Dash Storm | Speed Plus
IE3,Orpheus,Ottorino (オットリ),DF,bosque,140,126,60,66,61,72,53,56,61,Full Power Shield | Barbarian Shield | Power Charge | Ganymede Ray
IE3,Orpheus,Gattuso (ガッツ),DF,fuego,135,115,58,52,62,76,51,47,86,Double Touch | Barbarian Shield | Clone Defence | Perimeter Zone
IE3,Orpheus,Marco (マルコ),DF,tierra,132,122,56,61,65,66,62,68,56,Circus Block | Moonsault | Cool Up! | Echo Ball
IE3,Orpheus,Giuseppe (ジュゼッペ),DF,aire,140,122,49,48,55,77,52,48,64,Circus Block | Mole Fake | Mole Shuffle | Echo Ball
IE3,Orpheus,Angelo (アンジェロ),MC,aire,115,133,50,53,64,68,72,48,58,Divine Arrows | Photon Crash | Shine Drive | Heaven's Time
IE3,Orpheus,Giorgio (ジョジョ),MC,tierra,132,126,56,74,61,59,59,54,61,Blade Attack | Echo Ball | Blazing Knuckle | Heaven's Time
IE3,Orpheus,Dante (ダンテ),MC,fuego,140,124,83,70,52,51,51,42,76,Echo Ball | Barbarian Shield | Heavy Mettle | Divine Stamp
IE3,Orpheus,Gianluca (ジャンルカ),MC,bosque,122,123,56,65,64,57,64,52,56,Heel Kick | Echo Ball | Triple Boost | Water Veil
IE3,Orpheus,Enrico (エンリコ),MC,tierra,128,126,65,77,52,53,52,54,56,Double Touch | Cross Drive | Echo Ball | Triple Boost
IE3,Orpheus,Alessandro (アレクサンド),MC,bosque,100,148,61,62,62,57,63,58,56,Double Touch | Rainbow Arc | Circus Block | Lucky!
IE3,Orpheus,Hide Nakata (ヒデナカタ),MC,tierra,144,120,85,70,70,60,64,68,62,Big Moves! | Brave Shot | Circus Block | Super Elastico
IE3,Orpheus,Fidio (フィディオ),DL,bosque,115,130,62,78,79,46,66,58,66,Odin Sword | Double Touch | Divine Arrows | Cool Up!
IE3,Orpheus,Raffaele (ラファエレ),DL,tierra,120,118,70,60,52,63,71,48,60,Freeze Shot | Quick Draw | Reflect Buster | Triple Boost
IE3,The Kingdom,Falcao (ファルカオ),PR,tierra,120,136,49,61,52,72,59,62,56,Capoeira Snatch | Wild Claw | Tarzan Kick | Mole Shuffle
IE3,The Kingdom,Javali (シャバリー),PR,tierra,121,137,76,56,63,76,40,47,75,Clone Block | Fireball Head | Capoeira Snatch | Utter Gutsiness Catch
IE3,The Kingdom,Lagarto (ラガルート),DF,bosque,124,117,50,51,50,68,69,64,68,Rolling Slide | Moonsault | Flame Dance | Ultra Moon
IE3,The Kingdom,Bagre (バーグレ),DF,aire,122,116,47,59,58,66,48,60,61,Dual Storm | Acrobat Bomber | Harvest | Big Moves!
IE3,The Kingdom,Monstro (モンストロ),DF,fuego,128,115,96,64,40,58,51,48,67,Rolling Slide | Blade Attack | The Wall | Table-Turner
IE3,The Kingdom,Formiga (フォルミガ),DF,tierra,123,121,51,56,62,70,60,56,57,Three Legged Rush | Volcano Cut | Back Tornado | Flame Breath
IE3,The Kingdom,Urso (ウルソ),DF,fuego,130,122,50,58,56,66,53,51,51,Clone Defence | Defence Scan | Triple Defence | Security Shot
IE3,The Kingdom,Cavalo (カバーロ),DF,fuego,110,132,68,60,68,64,44,44,71,Clone Defence | Photon Crash | Rolling Slide | Divine Stamp
IE3,The Kingdom,Presa (プレザ),MC,aire,115,129,52,58,74,48,75,50,77,Rolling Slide | Zigzag Spark | Economy! | Wind God's Dance
IE3,The Kingdom,Borboleta (ボルボレタ),MC,aire,118,110,67,60,69,62,65,64,48,Shine Drive | Invisible Fake | Big Fan | Steeple Shot
IE3,The Kingdom,Coruja (コルジァ),MC,tierra,127,122,52,64,55,75,70,69,64,-11 | Shine Drive | Super Elastico | Dash Accelerator
IE3,The Kingdom,Leonardo (レオナルド),MC,bosque,130,125,68,100,51,68,45,39,60,Double Tornado | Super Elastico | Cool Up! | Southern Cross
IE3,The Kingdom,Tigre (ティグレ),MC,aire,127,118,52,74,58,50,69,60,51,Double Tornado | Three Legged Rush | Move It! | Heat Tackle
IE3,The Kingdom,Roniejo (ロニージョ),DL,fuego,130,114,85,60,70,60,60,63,54,Samba Strike | Super Elastico | Spinning Shot | Power Element
IE3,The Kingdom,Gato (ガト),DL,fuego,130,121,76,68,57,68,63,55,60,-5 | Shine Drive | Fireball Head | Whirlwind Cut
IE3,The Kingdom,Grilo (グリロ),DL,bosque,133,125,63,58,57,55,58,49,62,Shine Drive | Gyro Head | Bubble Gum | Super Elastico
IE3,Little Gigant,Rococo (ロココ),PR,tierra,110,132,58,50,57,85,55,69,73,Soul Hand | X Blast | God Hand X | Blade Attack
IE3,Little Gigant,Kane (ケーン),PR,bosque,114,130,55,52,55,52,68,52,52,Majin The Hand | Cool Up! | God Hand X | Mugen The Hand
IE3,Little Gigant,Windy (ウィンディ),DF,aire,115,104,68,57,69,60,78,50,45,Clone Defence | Clone Faker | Air Ride | The Hurricane
IE3,Little Gigant,Walter (ウォルター),DF,tierra,130,120,63,65,60,71,45,48,49,Mole Shuffle | Super Armadillo | Ground Quake | The Mountain
IE3,Little Gigant,Ginny (ジニー),DF,bosque,123,115,56,52,68,67,52,62,61,Shadow Stitch | Invisible Fake | Double Cyclone | No Element
IE3,Little Gigant,Marron (マロン),DF,fuego,124,127,48,48,52,56,60,62,66,Deceptor Dribble | Lucky! | Rainbow Arc | Flame Dance
IE3,Little Gigant,McCall (マッコール),DF,fuego,123,122,52,52,69,55,55,56,50,Whirlwind Force | Spinning Shot | Capoeira Snatch | Lucky!
IE3,Little Gigant,Shintei (シンティ),MC,aire,120,100,62,62,62,62,62,65,62,Lightning Sprint | Shooting Star | Dash Storm | Triple Defence
IE3,Little Gigant,Yumu (ユーム),MC,bosque,128,108,59,76,62,58,48,48,61,Armadillo Circus | Gyro Head | Kung Fu Fighting | Dual Strike
IE3,Little Gigant,Kito (キート),MC,fuego,128,114,64,60,61,60,49,61,76,Double Grenade | Everyone Move It! | Fake Bomber | Leaping Thunder
IE3,Little Gigant,Maxi (マキシ),MC,aire,127,120,60,62,79,68,56,58,62,Speed Force | Gaia Break | Air Ride | Study
IE3,Little Gigant,Maygar (メイガー),MC,tierra,122,128,58,61,62,60,59,62,60,Fake Ball | Meteor Shower | God Knows | Spectacular Crash
IE3,Little Gigant,Ryuu (リュー),MC,aire,136,125,73,63,50,52,60,60,55,Eternal Blizzard | Zigzag Spark | Wind God's Dance | Whale Guard
IE3,Little Gigant,Squid (スキッド),DL,fuego,119,132,43,70,57,71,53,55,70,Tsunami Boost | Everyone Move It! | Volcano Cut | Water Veil
IE3,Little Gigant,Goushu (ゴーシュ),DL,fuego,133,124,79,66,58,62,66,64,56,Fire Tornado | Flame Dance | Heat Tackle | Fireball Screw
IE3,Little Gigant,Drago (ドラゴ),DL,bosque,124,117,85,56,62,50,30,71,67,Double Jaw | Air Ride | Dragon Crash | Konshin!
IE3,Team K,Indigo (インディゴ),PR,tierra,114,134,52,50,51,76,36,42,68,Full Power Shield | Worm Hole | Road Roller | Fist of Justice
IE3,Team K,Grigio (グリッジョ),PR,bosque,114,94,42,64,48,67,32,63,38,Power Shield | Gigant Wall | Rainbow Arc | Ghost Pull
IE3,Team K,Roseo (ロゼオ),DF,fuego,115,126,40,44,40,69,52,45,70,Killer Slide | Harvest | Shadow Stitch | Field of Force
IE3,Team K,Azbel (アズベル),DF,aire,113,116,53,53,52,71,44,54,65,Killer Slide | Gravitation | Sliding Goal | Planet Shield
IE3,Team K,Nero (ネッロ),DF,tierra,109,122,41,62,46,54,67,33,56,Killer Slide | Spider Web | Triple Boost | Big Spider
IE3,Team K,Azzurro (アズロ),DF,aire,107,128,44,64,64,63,40,45,52,Killer Slide | Never Give Up | Whirlwind Cut | Diabolical Cut
IE3,Team K,Pardo (パルド),DF,bosque,107,120,40,64,50,52,44,52,55,Spiral Shot | Harvest | Abaddon Drop | Counter Strike
IE3,Team K,Verdio (ベルディオ),MC,bosque,115,117,37,57,68,52,51,45,73,Breakthrough | No Element | Clone Defence | Heavy Mettle
IE3,Team K,Rosso (ロッソ),MC,tierra,108,107,71,57,52,62,53,48,46,Breakthrough 2 | Emperor Penguin No.2 | Divine Stamp | Bamboo Pattern
IE3,Team K,Giallo (ジャッロ),MC,tierra,118,103,63,51,48,50,68,41,64,Breakthrough 2 | Fire Tornado | Triangle Z | Asteroid Belt
IE3,Team K,Marrone (マッローネ),MC,tierra,107,117,56,59,52,53,49,57,51,Killer Slide | Megaton Head | Afterimage | Perimeter Zone
IE3,Team K,Amaranto (アマラント),MC,fuego,106,120,58,63,40,62,46,41,72,Double Grenade | Breakthrough 2 | Rolling Kick | Twin Boost F
IE3,Team K,Demonio (デモーニオ),MC,fuego,118,114,76,69,76,48,72,53,52,Illusion Ball | Emperor Penguin X | Twin Boost | Inazuma Break
IE3,Team K,Violette (ビオレテ),DL,aire,116,116,52,53,60,51,57,48,52,Meteor Shower | Jinx | Death Zone | Double Wrath Shot
IE3,Team K,Bianco (ビアンコ),DL,tierra,109,99,74,56,56,42,47,40,59,Twin Boost F | Breakthrough | Clone Faker | Emperor Penguin No.2
IE3,Team K,Lattimo (ラッティモ),DL,bosque,110,109,71,44,45,44,74,61,41,Dash Storm | Twin Boost F | Ganymede Ray | Diabolical Cut
IE3,Team Garshield,Fox (フォクス),PR,tierra,127,139,57,50,60,70,65,49,52,Keeper Plus | Big Spider | Killer Blade | Meteor Shower
IE3,Team Garshield,Goliath (ゴライアス),PR,fuego,133,138,67,64,52,59,54,49,48,Killer Slide | Big Spider | Swan Dive | Planet Shield
IE3,Team Garshield,Jackal (ジャッカル),DF,bosque,120,132,62,49,52,68,55,55,52,Breakthrough 2 | Diabolical Cut | Abaddon Drop | Shadow Stitch
IE3,Team Garshield,Henktacker (ヘンクタッカー),DF,fuego,128,135,52,68,77,69,52,54,64,Breakthrough 3 | Trickery! | Diabolical Cut | Heaven's Time
IE3,Team Garshield,Buffalo (バファロ),DF,bosque,114,128,60,56,52,60,53,52,58,Breakthrough 2 | Recovery | Road Roller | Big Spider
IE3,Team Garshield,Dingo (ディンゴ),DF,tierra,116,136,50,60,61,57,61,60,52,Illusion Ball | Asteroid Belt | Aikido | Three Legged Rush
IE3,Team Garshield,Spider (スパイダー),DF,bosque,138,136,52,69,55,73,48,68,54,-3 | Ghost Pull | Spider Web | Big Spider
IE3,Team Garshield,Papillon (パピヨン),DF,aire,136,136,53,50,77,51,74,52,59,Psycho Shot | Diabolical Cut | Asteroid Belt | Ice Block
IE3,Team Garshield,Owl (オウル),MC,aire,139,127,54,59,54,61,49,56,54,Hawk Shot | Breakthrough 3 | Meteor Shower | Shooting Star
IE3,Team Garshield,Hedge (ヘッジ),MC,tierra,133,129,49,57,52,57,58,66,60,Dark Whirlwind | Toughness Block | Body Shield | Heavy Mettle
IE3,Team Garshield,Mantis (マンティス),MC,bosque,132,130,60,70,49,48,60,52,57,Gravitation | Breakthrough 2 | Critical! | Temporal Wall
IE3,Team Garshield,Crow (クロウ),MC,aire,122,130,53,64,51,53,72,48,64,Diabolical Cut | Death Zone | Rolling Hell | Emperor Penguin X
IE3,Team Garshield,Giraffe (ジラフ),MC,tierra,130,129,62,76,48,53,52,70,55,Doppelganger | Breakthrough 3 | Teleport Shot | Rolling Hell
IE3,Team Garshield,Coyote (コヨーテ),DL,aire,124,129,59,56,51,50,60,52,72,Poison Fog | Shoot Plus | Dark Tornado | Heavy Mettle
IE3,Team Garshield,Scorpio (スコーピオ),DL,bosque,122,137,69,79,51,53,50,53,48,Dash Storm | Dark Phoenix | Clone Faker | Ganymede Ray
IE3,Team Garshield,Gavial (ガビアル),DL,aire,137,128,70,62,56,57,56,52,56,Warp Drive | Dark Tornado | Desert Blast | Breakthrough 2
IE3,Red Matador,FermÃ­n (フェルミン),PR,fuego,129,134,45,45,47,97,40,66,70,Horn Train | Stinger | Fireball Head | Drill Smasher
IE3,Red Matador,Juan (フアン),PR,tierra,133,125,58,51,40,76,67,39,52,Flash Upper | Matador Feint | Rocket Kobushi | Burn Out
IE3,Red Matador,Queraldo (ケラルド),DF,tierra,134,101,68,61,45,63,66,67,51,Welcome Back | Matador Feint | Sling Shot | Never Give Up
IE3,Red Matador,JosÃ© (ホセ),DF,aire,118,110,43,45,61,73,52,56,55,Clone Faker | Sling Shot | Gravestone | Spinning Cut
IE3,Red Matador,Rafael (ラファエル),DF,bosque,122,120,45,59,55,76,48,74,62,Welcome Back | Flame Dance | Super Elastico | Defence Force
IE3,Red Matador,Antonio (アントニオ),DF,tierra,130,103,54,62,48,65,52,40,79,Welcome Back | Million Hands | About Face | Barbarian Shield
IE3,Red Matador,Laudi (ラウディ),DF,bosque,123,108,57,66,40,64,63,54,59,Volcano Cut | Welcome Back | Big Spider | Dash Accelerator
IE3,Red Matador,Joan (ホアン),MC,bosque,125,121,40,75,70,44,64,70,44,Spinning Cut | Volcano Cut | U-Boat | Clone Defence
IE3,Red Matador,Igor (イゴル),MC,fuego,130,119,52,68,78,55,60,67,44,Welcome Back | Dual Pass | Bubble Gum | Shine Drive
IE3,Red Matador,Miquel (ミケル),MC,aire,126,114,68,57,73,51,78,49,47,Sling Shot | Clone Faker | Study | U-Boat
IE3,Red Matador,Pedro (ペドロ),MC,aire,124,102,69,58,60,33,76,54,49,Matador Feint | Sling Shot | Sneaking Raid | Liar Shot
IE3,Red Matador,Carlos (カルロス),MC,tierra,128,115,51,73,56,56,51,79,47,Perimeter Zone | Flame Veil | Abaddon Drop | Iron Wall
IE3,Red Matador,Samuel (サムエル),DL,tierra,120,109,66,74,59,43,71,44,64,Sling Shot | Matador Feint | Land Dragon | Odin Sword
IE3,Red Matador,David (ダビ),DL,bosque,117,103,70,66,55,40,56,52,63,Sling Shot | Matador Feint | Critical! | Twin Boost
IE3,Red Matador,Isaac (イサーク),DL,aire,125,114,67,76,56,49,82,42,52,Fire Tornado | Sling Shot | Super Elastico | Assault Shot
IE3,Red Matador,Federico (フェデリコ),DL,fuego,134,100,47,81,68,35,59,61,60,Welcome Back | Sling Shot | Everyone Move It! | Super Elastico
IE3,Rose Griffon,Ladji (ラッジ),PR,bosque,116,143,48,66,63,72,58,56,54,Stinger | Galatyn | God Catch | Keeper Plus
IE3,Rose Griffon,Émile (エミール),PR,tierra,127,136,50,69,60,67,55,54,66,Stinger | Hammer of Fury | Bed Of Roses | Shot Pocket
IE3,Rose Griffon,Pierre (ピエール),DF,aire,116,127,53,55,74,55,56,51,63,Bed Of Roses | Flame Dance | Photon Crash | Triangle Z
IE3,Rose Griffon,Miguel (ミゲル),DF,bosque,113,119,50,62,62,72,47,44,53,Magic | Snow Angel | Ground Running Blaze | Armadillo Circus
IE3,Rose Griffon,Frantz (フランツ),DF,aire,122,120,53,59,63,60,48,49,52,The Wall | Mega Quake | Full Power Shield | Iron Wall
IE3,Rose Griffon,Kevin (ケビン),DF,fuego,120,121,50,67,67,56,61,60,53,Lightning Sprint | Tiger Drive | Zigzag Flame | Trickery!
IE3,Rose Griffon,AndrÃ© (アンドレ),DF,fuego,110,118,52,67,68,58,58,56,59,Divine Stamp | Flame Dance | Afterimage | Black Hole
IE3,Rose Griffon,Jean (ジャン),DF,bosque,109,121,52,51,64,60,54,42,55,Fake Bomber | Illusion Ball | Diabolical Cut | Everyone Move It!
IE3,Rose Griffon,Laurent (ローラン),MC,bosque,112,131,55,52,70,59,65,48,52,Invisible Fake | Dog Run | Gravitation | Triple Boost
IE3,Rose Griffon,Ronnie (ロニー),MC,aire,127,117,57,55,66,52,60,48,55,Eiffel Drive | Photon Crash | Cool Up! | Tri-Pegasus
IE3,Rose Griffon,StÃ©phane (ステファン),MC,fuego,115,120,51,54,64,56,52,49,53,Illusion Ball | Bed Of Roses | Mirage Shot | Echo Ball
IE3,Rose Griffon,Julien (ジュリアン),MC,tierra,129,124,56,62,79,61,57,52,68,Bed Of Roses | Photon Crash | Tri-Pegasus | Cool Up!
IE3,Rose Griffon,Claude (クロード),MC,aire,125,115,58,70,71,57,50,48,56,Illusion Ball | Moonsault | Heaven's Time | Offence Plus
IE3,Rose Griffon,Jérôme (ジェローム),DL,fuego,133,118,60,66,70,51,57,64,52,Illusion Ball | Eiffel Drive | Double Jaw | Speed Plus
IE3,Rose Griffon,Alain (アラン),DL,fuego,117,113,62,61,72,47,58,60,52,Eiffel Drive | Cyclone | Dog Run | Tri-Pegasus
IE3,Rose Griffon,Michel (ミシェル),DL,aire,119,124,63,61,68,50,63,50,50,Land of Ice | Reflect Buster | Astro Gate | Galatyn
IE3,Brockenborg,Torsten (トルステン),PR,bosque,120,132,64,63,62,73,52,57,56,Shoot Wrap | Sneaking Raid | Stinger | Keeper Plus
IE3,Brockenborg,Ger (ゲル),PR,aire,118,129,61,64,55,79,62,58,46,Shoot Wrap | Power Charge | Table-Turner | Galatyn
IE3,Brockenborg,Alex (アレク),DF,fuego,125,116,62,63,61,65,57,59,58,Sneaking Raid | Stone Prison | Economy! | Emperor Penguin X
IE3,Brockenborg,Heinrich (ハインリヒ),DF,aire,125,109,63,73,65,64,58,56,61,Blade Attack | Sneaking Raid | Emperor Penguin No.2 | Galatyn
IE3,Brockenborg,Kurt (クルト),DF,bosque,126,104,57,73,62,54,57,51,57,U-Boat | Mole Fake | The Wall | The Mountain
IE3,Brockenborg,Luka (ルーカ),DF,tierra,118,120,64,80,65,63,60,50,50,Bewilder Blast | Power Charge | Horn Train | God Knows
IE3,Brockenborg,Manuel (マヌエル),DF,aire,119,118,69,73,61,66,59,45,50,Big Moves! | Sneaking Raid | Power Charge | Zigzag Flame
IE3,Brockenborg,Jonas (ヨナス),MC,aire,124,123,66,64,65,56,65,64,59,Gunshot | Gravitation | Rocket Kobushi | The Galaxy
IE3,Brockenborg,Theo (テオ),MC,tierra,130,108,65,77,58,56,68,51,44,Heat Tackle | Gunshot | Stinger | Iron Wall
IE3,Brockenborg,Jan (ヤン),MC,bosque,129,117,56,64,66,55,62,42,54,Sneaking Raid | U-Boat | Defence Scan | Gunshot
IE3,Brockenborg,Niklas (ニクラス),MC,fuego,131,112,68,71,58,57,65,46,57,Flurry Dash | Lightning Sprint | Emperor Penguin No.2 | Speed Plus
IE3,Brockenborg,Ern (エルン),MC,fuego,125,105,57,77,62,58,56,49,53,Sneaking Raid | Ground Running Blaze | Echo Ball | Emperor Penguin No.2
IE3,Brockenborg,Maxim (マキシム),DL,aire,117,109,67,63,58,56,63,56,65,U-Boat | Dark Tornado | Gladius Arch | Move It!
IE3,Brockenborg,Peter (ペーター),DL,fuego,116,110,67,62,55,55,64,47,63,U-Boat | Divine Arrows | Cross Drive | Assault Shot
IE3,Brockenborg,Elvin (エルビン),DL,tierra,120,113,65,65,66,55,66,46,65,Gunshot | Aurora Dribble | Leaping Thunder | Emperor Penguin No.3
IE3,Brockenborg,Jens (イエンス),DL,bosque,127,106,61,73,67,57,60,63,49,Ganymede Ray | Sneaking Raid | Emperor Penguin No.1 | Shot Force
IE3,The Great Horn,Zolani (ゾラニ),PR,tierra,153,108,71,64,52,63,63,56,67,Capoeira Snatch | Blazing Knuckle | Power Charge | Keeper Plus
IE3,The Great Horn,Hiyuu (ヒュー),PR,tierra,144,105,72,67,50,58,60,56,64,Wild Claw | Capoeira Snatch | Big Spider | Power Charge
IE3,The Great Horn,Dinga (ディンガ),DF,fuego,148,89,62,76,45,54,66,62,67,Rolling Slide | Flame Dance | Liar Shot | Samba Strike
IE3,The Great Horn,Jake (ジェイク),DF,fuego,154,75,63,66,45,50,58,60,75,Rolling Slide | Heat Tackle | Full Power Shield | Lucky!
IE3,The Great Horn,Muzonge (ムゾンゲ),DF,bosque,153,88,66,63,48,56,75,60,64,Heavy Mettle | Gale Dash | Liar Shot | Study
IE3,The Great Horn,Caxias (カシアス),DF,bosque,152,89,61,68,49,49,59,71,78,Spider Web | Horn Train | Fireball Screw | Beast Fang
IE3,The Great Horn,Mubulelo (ムブレロ),DF,aire,147,98,60,61,50,55,61,64,63,Sneaking Raid | Rolling Slide | Abaddon Drop | Critical!
IE3,The Great Horn,Kenede (ケネデ),DF,bosque,143,82,63,60,51,51,65,60,61,Liar Shot | Super Armadillo | Zigzag Flame | Sneaking Raid
IE3,The Great Horn,Abari (アバリ),MC,aire,147,97,68,79,53,58,72,50,60,Liar Shot | Abaddon Drop | Ultra Moon | Wind God's Dance
IE3,The Great Horn,Athol (アソール),MC,tierra,149,91,59,70,49,51,57,68,79,Super Armadillo | Power Charge | Heat Tackle | Mad Express
IE3,The Great Horn,Reggie (レジー),MC,aire,139,95,75,64,58,57,66,55,65,Kangaroo Kick | Deceptor Dribble | Stone Prison | Whirlwind Force
