juego,nombre,posicion,elemento,tiro,regate,tecnica,defensa,parada,velocidad,aguante,extra
GO3,Terracota 7,MC,aire,83,115,110,94,104,114,109,70
GO3,Terracota 8,MC,bosque,81,125,123,92,92,107,112,72
GO3,Terracota 9,MC,fuego,102,131,102,85,95,104,95,66
GO3,Raphael Allegro,PR,fuego,75,100,131,123,180,119,109,92
GO3,Beta,DL,aire,154,133,123,107,81,135,102,97
GO3,Verview,DF,aire,85,96,88,141,95,119,100,102
GO3,Pelta Chincha,DF,tierra,71,98,109,131,112,114,104,97
GO3,Cody Fink,MC,bosque,119,138,112,102,83,102,85,100
GO3,Bae Jeong-Ho,DF,tierra,73,83,104,131,109,102,114,85
GO3,Beniiten,MC,tierra,78,133,55,105,114,64,81,104
GO3,Venom Braggard,DF,bosque,85,107,125,165,116,112,104,126
GO3,Hephestus,DF,fuego,85,102,104,154,92,100,119,109
GO3,Hebimos,DF,bosque,88,90,90,146,97,70,114,104
GO3,Sylvester Tung,PR,fuego,68,73,112,95,141,92,100,85
GO3,Albion Lumina,PR,tierra,81,76,136,123,159,85,107,98
GO3,Hemo,PR,bosque,72,119,114,126,94,116,66,131
GO3,Henry House,MC,fuego,123,138,125,94,76,92,92,85
GO3,Hercu,DF,tierra,102,115,112,149,107,88,126,96
GO3,Porphyria Filia,MC,aire,73,154,116,117,123,133,85,78
GO3,Belial,DF,aire,69,98,94,144,90,128,88,81
GO3,Pelick Anbin,PR,fuego,64,85,100,104,138,79,109,144
GO3,Beluga,PR,aire,47,83,94,78,144,102,112,87
GO3,Bael,DF,tierra,69,98,88,149,95,90,123,85
GO3,Hermes,MC,bosque,95,128,95,98,81,112,104,81
GO3,Phil A. Minion,DF,fuego,76,107,128,162,121,102,102,94
GO3,Filbert Chestnut,DF,fuego,59,64,86,120,38,64,81,64
GO3,Sloan Hinge,MC,tierra,154,116,90,92,62,100,107,109
GO3,"Ted ""HB"" Ledd",DL,bosque,123,107,100,95,64,95,88,85
GO3,Fritzy Flaps,MC,fuego,71,125,107,90,73,71,76,85
GO3,Nick Tofobia,PR,fuego,62,78,110,83,117,97,72,97
GO3,Gerda Dogge,DL,bosque,78,107,85,131,62,114,85,97
GO3,Silas Andice,PR,fuego,62,95,123,114,159,102,97,95
GO3,Dijea Graffin,DF,fuego,59,62,100,131,97,112,81,105
GO3,Hall Ailes ,DF,bosque,90,92,85,136,81,85,128,92
GO3,Pyon Pyon,PR,tierra,45,52,83,78,125,94,107,100
GO3,Falco Peregrine,DF,aire,71,94,117,141,85,119,83,66
GO3,Strata Pudden,DF,bosque,85,100,88,128,64,110,64,64
GO3,Vesuvion Bubo,DL,fuego,144,116,133,83,79,131,76,81
GO3,Vorview,PR,tierra,85,85,88,107,141,100,102,119
GO3,Bokaku,MC,fuego,119,170,115,85,71,97,131,107
GO3,Sascha Kotch,DF,aire,76,77,100,120,61,90,110,85
GO3,Naji Khamsa,DF,bosque,83,98,95,141,59,116,95,100
GO3,Nanat Hoshiten,PR,bosque,68,78,81,71,144,81,79,140
GO3,Sirius Starsky,DF,aire,61,96,88,91,45,142,90,76
GO3,Hippos Kohlt,PR,fuego,90,92,136,116,167,88,95,96
GO3,Phoebus Moonlight,DF,tierra,107,98,96,131,52,107,97,79
GO3,"Paul Siddon ""Poseidon""",PR,tierra,64,108,114,126,162,60,123,125
GO3,Filbert Weissman,DL,tierra,162,114,92,83,90,97,116,85
GO3,Gen Tallgiant,DF,aire,71,60,90,136,54,85,92,76
GO3,Selwyn Crawler,MC,bosque,76,115,100,72,71,97,85,104
GO3,Hockorima Mile,DL,tierra,144,50,85,47,49,117,109,115
GO3,Hopper Bata,MC,aire,88,133,120,100,90,116,85,109
GO3,Ptumri Emnator(Muñeco),PR,bosque,64,76,152,78,144,119,75,126
GO3,Ptumri Emnator ,DL,bosque,144,126,131,102,90,109,95,107
GO3,Ptumri Emnator(fusion),DL,tierra,149,121,136,107,85,104,100,102
GO3,Bountine,MC,bosque,95,125,95,85,66,116,95,81
GO3,Honeena Shisangoo,DF,fuego,95,96,81,133,83,100,102,109
GO3,Hornet Harcha,DL,aire,141,116,104,102,83,119,97,128
GO3,Hampton Harvard,MC,fuego,73,110,76,75,45,159,92,70
GO3,Sett Lightning,DF,bosque,88,120,123,167,92,116,107,77
GO3,Turner Fogg,DF,tierra,71,87,120,170,121,119,92,69
GO3,Jetaime Horitara,PR,fuego,55,71,131,102,146,95,97,107
GO3,Winnie Hull,DF,aire,69,102,128,173,102,138,112,109
GO3,Giv'r Trupal,PR,aire,64,69,171,112,170,131,102,109
GO3,Plink Powai,MC,aire,81,149,100,107,102,126,97,112
GO3,Masaichi Motoyoshi,DL,aire,138,102,88,81,85,119,102,73
GO3,Aris Tottle,DF,tierra,64,85,96,102,40,81,99,78
GO3,Phil Occifer,MC,bosque,109,133,92,94,102,85,104,78
GO3,Bomber,MC,fuego,90,141,112,96,69,96,88,89
GO3,Argyr,DF,fuego,83,79,128,157,102,131,109,81
GO3,Mantiska Makiry,PR,bosque,115,73,107,78,138,114,71,112
GO3,Mark Krueger,MC,bosque,119,149,107,111,83,123,90,109
GO3,"Joe ""Meister X"" Bloggs",MC,aire,107,173,116,107,109,150,85,81
GO3,"Marge ""Agent M"" Fielding",MC,aire,112,138,114,105,92,119,102,109
GO3,Tez Beyan,DL,tierra,133,90,75,71,72,114,123,64
GO3,"Severin ""Volley"" Volei",DL,tierra,133,102,109,88,94,100,81,116
GO3,Olympe Haymes,PR,fuego,77,71,90,107,146,100,121,107
GO3,Carol Fairfoot,DL,tierra,159,126,109,104,79,100,107,97
GO3,Violet Eamow,DL,aire,138,107,116,90,75,119,85,95
GO3,Korin Maebayashi,DL,bosque,128,112,109,90,79,121,95,107
GO3,Iggie Loo,DF,aire,83,117,90,133,54,112,97,83
GO3,Crateris Mercury,DL,aire,76,85,92,131,47,133,81,100
GO3,"Toadie ""Fawner"" Fauna",MC,fuego,69,117,112,55,38,95,78,97
GO3,Carrie McCuring,DL,aire,152,119,107,123,90,121,78,102
GO3,Mag Nesium,DL,tierra,141,121,95,112,72,109,128,119
GO3,Maksim Alimatov,DL,bosque,138,114,112,88,75,109,104,90
GO3,Maddie Moonlight,DL,bosque,165,123,121,92,92,178,78,113
GO3,Maddie Moonlight(adulta),DL,bosque,180,126,100,92,81,147,88,119
GO3,Theo Divine,PR,tierra,64,76,109,88,128,85,114,107
GO3,Syon Blaze,DL,fuego,149,114,83,78,57,107,112,100
GO3,Jerry Onimo,MC,fuego,76,104,95,124,45,114,69,73
GO3,Macha Green,DL,tierra,173,135,116,107,57,112,123,109
GO3,Marvin Murdock,DL,fuego,152,123,109,102,75,116,88,119
GO3,Preston Digitate,PR,bosque,53,83,112,76,125,100,88,96
GO3,Ruben Lamp,DF,tierra,71,96,77,159,109,102,146,97
GO3,Madison Barada,DF,tierra,112,107,110,141,114,97,121,83
GO3,Fred Featherstonhaugh,PR,tierra,57,66,83,119,102,83,107,85
GO3,Herbie Garnet,PR,bosque,51,69,102,76,125,81,90,119
GO3,Dusty Weeza,DF,fuego,90,100,85,104,47,112,97,98
GO3,Holly Waters,DF,fuego,78,75,114,175,119,94,100,102
GO3,Deimos Mars,MC,fuego,83,138,76,68,42,119,97,71
GO3,Mahrsa,DL,aire,136,107,102,88,87,114,85,92
GO3,Falco Flashman,DL,aire,141,114,107,90,94,154,109,95
GO3,Falco Flashman (Oscuro),DL,aire,178,107,114,97,90,154,109,88
GO3,Bert Laydie,PR,bosque,60,102,83,92,128,123,78,90
GO3,Trump Loyal,MC,tierra,85,112,90,109,52,104,88,90
GO3,Edward Headwood,DF,bosque,69,98,100,91,35,152,78,70
GO3,Maxwell Carson,DL,aire,115,107,114,102,77,112,107,71
GO3,"Buddy ""Muscles"" Arnolds",PR,bosque,70,114,77,104,117,92,99,88
GO3,Biggsy,PR,bosque,94,73,90,114,146,81,120,71
GO3,Slim Pointer,MC,tierra,76,131,117,87,59,114,83,77
GO3,Alex Gottlieb,MC,fuego,66,123,95,109,45,100,61,64
GO3,Jimmy Mach,DL,aire,138,102,97,88,77,171,112,78
GO3,Ord Ayshus,DF,bosque,57,75,71,138,59,60,107,75
GO3,Lora Fayre,DL,aire,170,121,123,119,85,128,90,78
GO3,Mhadoor,DF,tierra,97,77,123,144,104,114,90,75
GO3,Joaquine Downtown,DF,fuego,88,98,114,149,102,104,90,121
GO3,Zippy Lerner,DF,aire,54,96,147,152,81,116,88,109
GO3,Padre de Zippy,DL,bosque,131,102,120,107,87,88,100,94
GO3,Madre de Zippy,MC,tierra,95,125,102,102,92,104,66,109
GO3,Roman Ballista,MC,fuego,85,110,128,98,50,89,76,81
GO3,Manuuba Gibutsu,DL,aire,154,121,109,112,77,126,100,102
GO3,Mabhi,MC,fuego,104,125,102,94,95,107,92,97
GO3,Stan Proud,DL,tierra,149,112,79,90,55,83,125,90
GO3,"Chief ""Kerchief"" Kerr",MC,aire,88,117,81,87,76,104,69,85
GO3,Harrold Houdini,MC,bosque,126,152,131,96,85,112,83,104
GO3,Indy Rockrolle,PR,tierra,70,83,95,81,133,107,109,104
GO3,Lykan Moss,PR,bosque,57,50,119,102,146,123,121,105
GO3,Turner Tabel,DL,fuego,120,83,128,81,83,66,97,68
GO3,Mark Gambling,DL,aire,136,85,100,73,68,119,54,107
GO3,Amanda Turner,MC,bosque,112,133,97,107,107,123,73,109
GO3,Ei Mantaray,MC,tierra,109,133,123,68,90,100,104,107
GO3,"Chester ""Manc"" Mann",PR,fuego,68,71,81,104,138,75,109,81
GO3,Hairy,MC,bosque,90,141,121,102,95,131,100,109
GO3,Lucian Sunfish,MC,bosque,64,146,86,94,83,76,64,72
GO3,Herman Beaumont,DF,aire,88,96,107,133,109,114,76,81
GO3,Miary Kapenimy,PR,bosque,72,78,109,112,152,112,100,119
GO3,Constance Durand,DL,tierra,180,128,107,100,100,119,102,95
GO3,Miiro Agrias,DL,bosque,154,121,114,97,79,123,107,95
GO3,Mirjalor Afonin,DF,fuego,107,105,123,144,92,116,95,107
GO3,Hugh Mumford,MC,tierra,100,159,107,111,116,144,61,66
GO3,Al Overa,MC,tierra,83,123,95,102,95,87,90,78
GO3,Tez La,DF,bosque,64,64,83,128,52,78,95,83
GO3,Amy Sargent,MC,bosque,88,128,90,120,76,100,95,93
GO3,Calla de Wild,DL,fuego,157,131,85,104,68,102,100,76
GO3,Rex Remington,DL,tierra,128,116,149,102,53,88,78,79
GO3,Mikara Detasabi,DF,fuego,71,72,90,136,121,112,112,105
GO3,Mikimaru Ujiki,PR,bosque,60,76,104,100,131,90,88,105
GO3,Lou Beigh,PR,bosque,66,61,112,95,149,109,100,109
GO3,Jenral Gaim,DF,aire,100,102,107,165,81,133,128,95
GO3,Mustah,DF,fuego,73,98,112,144,97,114,97,104
GO3,Bill Froger,MC,aire,100,159,92,81,83,131,81,66
GO3,Mistis Strix,MC,tierra,76,136,121,72,119,138,100,66
GO3,Mystral Callous,DL,tierra,152,133,95,71,62,112,90,92
GO3,Charity Verchu,DL,bosque,136,107,85,104,79,100,78,92
GO3,Lars Dijkstra,MC,aire,81,125,102,98,71,78,81,95
GO3,Al Kazam,DF,tierra,73,105,59,104,52,83,128,96
GO3,Jet Onyx,DF,aire,88,107,57,152,59,133,154,81
GO3,Percival Travis,MC,bosque,102,138,170,109,95,92,76,64
GO3,Troi Dryer,DF,tierra,71,96,117,128,47,104,97,83
GO3,Mitch Oshe,DF,tierra,121,79,126,146,119,107,104,109
GO3,Maxim Millennium,DL,bosque,110,142,109,76,40,112,102,88
GO3,Jacques Cinquini,DL,tierra,141,97,95,73,53,107,95,102
GO3,Miehd,MC,aire,66,123,102,94,107,138,61,79
GO3,Mitora Jeshuu,MC,bosque,112,141,123,105,71,95,100,126
GO3,Jade Greene,DL,fuego,165,107,109,78,64,119,112,97
GO3,Jordan Greenway,MC,bosque,128,144,119,102,78,109,102,114
GO3,Jordan Greenway (adulto),MC,bosque,133,146,133,98,64,114,102,68
GO3,Sly Sundice,MC,aire,100,165,120,109,116,131,112,79
GO3,Mitzi Holly,DF,fuego,85,107,102,131,100,81,95,90
GO3,Gord Squash,PR,tierra,70,73,85,76,125,71,107,85
GO3,Keenan Sharpe ,DF,tierra,54,81,154,162,90,83,114,76
GO3,Keenan Sharpe (Niño),DF,tierra,78,75,81,110,88,102,71,105
GO3,Padre de Keenan,DF,fuego,95,77,91,115,90,95,100,83
GO3,Madre de Keenan,DL,tierra,131,95,100,107,79,104,102,109
GO3,Julia Mason,PR,fuego,64,73,126,114,146,109,88,123
GO3,Doug McArthur,DL,aire,144,119,112,107,55,109,102,90
GO3,Delta,DL,aire,123,95,83,97,92,107,81,83
GO3,Globulus Ava,DF,fuego,95,94,123,146,119,109,107,113
GO3,Globulus Ava (Niño),DF,fuego,81,75,100,131,112,102,97,135
GO3,Minokka,PR,aire,79,71,119,100,138,121,95,114
GO3,Casey Moth,PR,fuego,51,61,121,88,112,69,119,109
GO3,Glacia Vessal,DL,tierra,152,116,109,95,92,112,83,107
GO3,MIV,DF,bosque,71,70,90,128,112,141,121,102
GO3,Abby de Valera,MC,aire,131,146,104,79,61,114,76,85
GO3,Jacqueline Rabbit,DL,bosque,102,90,66,83,79,128,88,68
GO3,Miles Ryan,DF,aire,66,64,107,146,95,142,85,123
GO3,Len Grayves,DL,aire,123,88,89,85,64,114,88,68
GO3,Preston Princeton,PR,bosque,68,81,123,112,146,112,83,107
GO3,Faye Ted,MC,tierra,95,175,107,109,76,114,135,92
GO3,Sammy Salter,PR,bosque,70,85,126,123,173,107,119,116
GO3,"Tim ""Minstrel"" Roubadour",MC,bosque,116,157,112,120,114,102,76,69
GO3,Miles Panzer,DF,bosque,85,81,115,125,61,114,126,85
GO3,Beacon Noor,MC,aire,85,141,131,90,81,157,112,57
GO3,Trixy Wonder,MC,aire,78,120,116,105,112,123,95,102
GO3,Damien Blackloch,DL,aire,149,119,100,81,68,107,112,88
GO3,Turner Newleaf,DF,aire,83,109,102,123,76,109,81,90
GO3,Manning Moon,DF,bosque,78,81,83,133,64,90,109,117
GO3,Duane Jerus,DL,aire,89,61,109,78,72,92,95,114
GO3,Everard Valiant,DF,aire,66,102,111,146,100,131,94,107
GO3,Damon Valiant,DL,fuego,146,119,116,73,53,114,104,102
GO3,Cinereous Slate,PR,tierra,72,69,100,95,138,88,92,85
GO3,Folda Steel,DF,bosque,100,102,90,133,88,121,95,85
GO3,Munetsugu Niseya,DL,aire,165,119,123,107,92,121,92,97
GO3,Mnemo Pool,DF,aire,64,70,111,128,92,95,115,109
GO3,"Santelmo Phyre ""Elmo""",MC,fuego,81,117,100,111,50,135,102,73
GO3,Martin Blando,DF,aire,81,85,102,110,64,102,109,97
GO3,"Buzz ""Beanie"" Cutt",DF,aire,97,90,109,154,47,85,73,112
GO3,Ash Cagger,DF,tierra,126,109,113,173,112,61,154,104
GO3,Mudhi Uppindown,DL,tierra,146,114,95,83,57,100,107,97
GO3,"Moonir ""Moonsy"" Stone",MC,tierra,76,146,88,90,61,70,76,102
GO3,Shogini Mary,DF,tierra,73,96,119,165,126,104,123,159
GO3,Mary,DF,tierra,88,102,109,149,112,116,104,126
GO3,Mehr,MC,aire,119,175,112,107,95,133,97,114
GO3,"Ramona ""Rumble"" Tempest",DL,aire,144,112,114,92,62,126,78,97
GO3,Sas,MC,bosque,78,123,107,85,90,112,100,97
GO3,Des Eving,MC,bosque,92,136,107,75,54,131,83,76
GO3,Dreama Paris,PR,aire,64,88,123,112,146,99,102,98
GO3,"May ""Mayfair"" Fayeux",MC,tierra,76,133,88,68,83,125,85,60
GO3,Willy,DL,bosque,94,71,66,64,45,57,54,178
GO3,Willy (adult),DL,bosque,117,81,78,57,77,95,90,150
GO3,X-Ray,DL,bosque,128,107,102,90,77,104,104,81
GO3,"Megu ""Meguhon"" Honda ",PR,bosque,45,69,102,85,128,83,73,100
GO3,Mesa,PR,bosque,70,71,102,88,141,123,88,117
GO3,Metha,MC,fuego,114,141,126,87,133,83,81,73
GO3,Oscar ,DF,tierra,97,98,123,152,104,102,133,68
GO3,Oscar (Zanark),DF,tierra,76,77,125,144,100,76,119,64
GO3,"Irotsuki ""Mesh"" Kara",DL,fuego,149,109,95,102,53,102,83,114
GO3,Hattomaa Medeppo,MC,fuego,104,131,102,66,97,107,90,100
GO3,Menuki Seki,DF,fuego,85,111,131,180,102,121,114,70
GO3,Menoha,DF,bosque,83,87,100,131,104,112,102,114
GO3,Malphas,MC,aire,107,154,102,105,92,135,83,104
GO3,Merapil Sekretair,DF,fuego,83,87,123,138,112,119,88,90
GO3,Seren Melvil,MC,fuego,114,178,114,109,107,116,100,119
GO3,Nora Flexion,DL,bosque,162,128,107,95,66,140,85,86
GO3,Mendory,DF,fuego,100,96,102,136,109,114,78,112
GO3,Menpukku,DL,tierra,138,83,114,71,77,136,121,107
GO3,Alfie Fine,PR,bosque,55,54,119,102,149,95,126,104
GO3,Philippa Belle,DL,fuego,120,90,121,119,47,154,54,47
GO3,Moka,DF,fuego,104,109,75,112,81,92,115,90
GO3,Mooku,MC,fuego,114,136,91,105,104,109,85,90
GO3,Radon Morm,DF,fuego,90,98,99,141,112,114,116,66
GO3,Magnol,DF,bosque,78,72,112,162,95,128,94,78
GO3,Greena Grasse,PR,aire,51,71,83,76,131,110,78,77
GO3,Suno Aisu,PR,tierra,70,76,83,107,86,99,100,87
GO3,Moth Gar,DF,aire,112,85,96,144,104,119,102,123
GO3,Paris Sight,DF,aire,64,85,68,120,47,54,102,85
GO3,Mozunoha,DF,tierra,81,87,123,138,95,102,116,98
GO3,Mochimorta,DL,tierra,136,112,100,90,75,102,104,92
GO3,Morris Moore,DF,bosque,76,94,77,149,88,88,125,83
GO3,Moe Tivation,DF,bosque,59,64,73,131,90,89,83,90
GO3,Mony Tooring,DF,fuego,90,98,128,136,121,104,78,83
GO3,Siaane Mone,PR,aire,70,88,114,104,133,112,81,116
GO3,Sophie Spencer,DL,bosque,173,145,81,128,68,112,85,83
GO3,Fishel Bucket,DF,bosque,85,96,94,146,71,109,131,85
GO3,Eska Layte,DL,aire,123,71,73,78,72,112,83,87
GO3,Peachy Keen,DF,fuego,71,81,116,138,109,131,78,117
GO3,Conant Ó Briain,DF,bosque,52,81,83,120,47,97,104,69
GO3,Dexter Poine,DL,bosque,120,83,95,76,47,79,85,70
GO3,Mohrir,DF,bosque,64,102,121,154,112,123,95,114
GO3,Dirk Anlace,DF,bosque,78,81,97,115,64,100,109,97
GO3,Joaquín Coronado,DF,fuego,57,102,97,112,47,104,69,64
GO3,Mor Phorcho,MC,bosque,128,183,95,98,109,121,107,123
GO3,Freyer Monk,DF,tierra,71,75,90,157,85,76,133,107
GO3,Ro St. Nutts,PR,bosque,81,114,92,104,138,77,102,89
GO3,Armand Sedate,MC,tierra,69,120,71,42,61,105,83,83
GO3,Gammon Checker,PR,aire,57,73,96,112,144,126,119,72
GO3,Tyrah,DF,fuego,78,98,104,144,97,119,102,95
GO3,Tenkei Yazu,MC,aire,88,120,102,87,95,114,83,112
GO3,Linden Haregrove,DF,bosque,76,102,110,146,90,114,92,87
GO3,Terran Gaea,DF,tierra,73,98,125,125,52,90,88,98
GO3,Ori Gami,DF,tierra,57,64,100,128,90,104,90,126
GO3,Spike Stiletto,DF,aire,71,113,81,115,52,109,95,68
GO3,Richard Roake,PR,tierra,79,102,120,112,165,102,97,79
GO3,Reggie Alldark,MC,fuego,71,186,107,102,112,123,71,150
GO3,Flynt Pine,DF,fuego,73,111,97,133,52,112,83,57
GO3,Blake Wintry,MC,tierra,78,107,95,70,45,123,85,88
GO3,Rundeep Stillwater,DF,tierra,73,92,110,167,126,83,116,75
GO3,Salvador Addin,PR,aire,66,88,119,76,81,88,78,78
GO3,"Nell ""Yeti"" Yetty",DL,tierra,144,95,95,81,83,79,95,102
GO3,Chauncey Slinka,MC,bosque,126,159,116,107,88,92,73,119
GO3,Yam Boapan,DF,fuego,107,98,114,133,104,100,78,116
GO3,Vladimir Blade,DL,fuego,165,119,133,90,72,116,126,60
GO3,Vladimir Blade(VIctor),DL,fuego,175,128,138,78,94,116,107,92
GO3,Vladimir Blade (Niño),DL,fuego,131,102,95,83,75,100,104,97
GO3,Julia Blaze (niña),MC,fuego,64,146,109,102,83,144,78,128
GO3,Julia Blaze (adulta),MC,fuego,128,157,112,92,73,119,92,150
GO3,Tynan Crowe,MC,bosque,126,152,94,92,81,116,100,70
GO3,Azrael Andrews,MC,bosque,92,136,91,96,88,131,88,70
GO3,Johan Tassman,DL,bosque,138,112,116,71,70,109,95,88
GO3,Skip Flashman,DF,aire,81,75,90,117,85,123,92,98
GO3,Yuh,DL,aire,175,123,116,104,85,133,100,119
GO3,Scaris Cowler,DL,fuego,146,81,102,90,94,95,73,114
GO3,Rosa Welle,DL,fuego,128,81,71,69,45,91,73,68
GO3,Yuri Averin,DF,bosque,88,92,104,149,119,121,85,109
GO3,Louisa Borde,PR,fuego,66,71,116,64,123,88,81,64
GO3,Calder Elm,DL,aire,76,102,90,71,40,133,95,88
GO3,Faythe Heeler,DF,aire,52,92,112,146,81,126,100,133
GO3,Janice Queen,MC,aire,85,138,92,111,61,100,73,83
GO3,Moe Sart,DL,bosque,115,73,81,83,42,61,71,88
GO3,Njord Snio,DL,aire,162,121,109,92,85,126,104,116
GO3,Isaac Binks,DF,bosque,69,70,89,115,50,95,105,85
GO3,Ymir Katena,DF,aire,95,96,109,141,116,136,92,100
GO3,Esther Egerer,DL,bosque,144,119,109,78,90,116,88,107
GO3,Gram Vineela,MC,bosque,81,152,100,107,102,116,83,78
GO3,Burt Zerka,DL,fuego,138,81,68,61,94,85,104,88
GO3,Riff Ormd,MC,aire,90,131,98,70,54,142,91,76
GO3,Francis Paine,MC,bosque,57,125,59,79,54,89,71,117
GO3,Bradford Ash,DL,tierra,110,95,135,102,45,131,78,79
GO3,Calico Corsair,DL,bosque,78,112,109,90,55,102,95,95
GO3,Saul Durban,DF,aire,76,64,76,131,73,125,133,83
GO3,Baz Boyes,MC,aire,76,117,90,90,85,115,83,98
GO3,Yurkeh,MC,bosque,102,154,119,111,109,114,100,90
GO3,Yotsme,DF,aire,97,53,71,138,69,128,107,55
GO3,Bobine Apples ,DL,aire,157,76,81,61,36,83,66,73
GO3,Mitchell Angelio,MC,aire,71,117,104,83,59,95,85,83
GO3,Doshin Yomoyama,DF,fuego,76,77,94,123,97,88,120,100
GO3,Gara Haliza,DL,tierra,133,102,107,95,79,131,126,70
GO3,Seo Yeong-Jin,DF,fuego,78,90,87,136,95,92,128,88
GO3,Francis Shoe,DL,tierra,120,71,79,83,92,78,104,112
GO3,"Sunil ""Ra"" Rahman",PR,fuego,55,76,152,119,188,112,100,109
GO3,Si Sosman,PR,fuego,68,71,102,78,138,88,104,107
GO3,La Hire,DL,bosque,180,116,107,81,53,95,152,66
GO3,Leon Griffin,DL,fuego,120,66,97,107,57,88,76,116
GO3,Shona Shopbell,PR,aire,68,64,102,104,136,88,73,119
GO3,Thor Stoutberg,MC,aire,109,141,98,111,92,119,117,90
GO3,Regina Raffles,DL,bosque,136,102,95,61,72,107,71,100
GO3,Sonny Raimon,DL,tierra,136,109,120,76,79,57,112,102
GO3,Capro Lynes,MC,aire,76,144,115,90,97,126,76,77
GO3,Vee Wai,PR,bosque,66,81,119,121,144,92,83,109
GO3,Vee Wai (Hyperdrive),PR,bosque,66,81,119,109,138,97,83,116
GO3,Ocho Lightning,MC,aire,114,170,109,120,100,138,71,88
GO3,Ruby Catbear,MC,fuego,78,112,90,72,64,125,78,96
GO3,Bianco Snowden,DF,bosque,69,66,98,125,83,78,107,109
GO3,Steph Scorer,DL,fuego,136,83,104,71,92,81,95,100
GO3,Rashid Haqim,MC,fuego,100,144,121,64,114,102,112,92
GO3,Uniform,PR,bosque,98,83,120,112,131,78,104,64
GO3,Dasan,DL,fuego,144,102,102,88,85,112,104,102
GO3,"Pete ""Para"" Parrish",DL,fuego,141,83,88,73,64,85,116,73
GO3,Koodo Ratozoru,DF,fuego,83,96,95,133,102,104,97,90
GO3,Hika Labyr,DF,fuego,119,102,83,138,121,90,95,85
GO3,Deece Lightning,MC,fuego,102,131,112,102,76,121,71,95
GO3,Laven,MC,bosque,54,149,120,117,71,119,83,64
GO3,Sally Honeywell,MC,aire,61,136,97,87,81,136,64,85
GO3,Roleia Orbes,MC,tierra,119,149,121,92,81,100,104,95
GO3,Roleia Orbes (Niña),MC,tierra,107,144,97,72,95,99,123,90
GO3,Kik O'Round,DL,fuego,138,100,115,83,64,109,99,95
GO3,Liana Moonicorn,MC,bosque,119,175,142,109,92,128,104,95
GO3,Don Capo,DL,fuego,157,78,109,81,49,128,85,76
GO3,Ribo,MC,fuego,116,138,116,85,119,92,123,76
GO3,Rihm,DL,bosque,138,112,109,104,72,107,83,114
GO3,Rocky Zine,DL,tierra,120,76,81,66,47,88,95,85
GO3,Rhine,MC,aire,100,133,97,85,71,116,71,73
GO3,Suzette Hartland,DL,bosque,146,109,112,90,75,116,92,121
GO3,Mollie Cular,DL,bosque,102,88,121,78,72,112,85,83
GO3,Tommie Loveapple,DF,tierra,78,72,85,120,73,96,102,75
GO3,Bucky Woodchuck,MC,tierra,69,115,121,92,50,66,61,83
GO3,Dirk Eisberg,MC,tierra,90,138,95,77,121,100,112,92
GO3,Rydoras,MC,tierra,114,159,123,113,100,109,128,105
GO3,Anthea Tussore,MC,aire,102,117,116,100,73,104,73,109
GO3,Dracon Yale,DF,aire,66,68,123,136,95,95,100,112
GO3,Nomare Ryuusha,DL,tierra,133,104,102,102,85,107,88,95
GO3,Liu Béi,PR,tierra,96,95,144,116,152,78,104,109
GO3,Lyuka,DL,aire,138,119,123,102,96,128,78,97
GO3,Ruger Baran,DL,bosque,165,128,119,123,98,114,95,116
GO3,Dilly Honeywell,MC,aire,64,125,102,96,83,131,71,87
GO3,Apra Chabel,DL,bosque,115,88,95,107,47,117,90,68
GO3,Ayt Bee ,DF,aire,76,70,97,123,100,104,102,95
GO3,Ayt Bee (Hyperdrive),DF,aire,76,70,97,133,100,119,102,95
GO3,Sei Lightning,MC,tierra,76,175,109,94,119,104,133,100
GO3,Boe Heemian,DL,fuego,138,112,76,76,47,145,92,73
GO3,Snezhana White,DL,fuego,131,107,81,66,66,114,76,83
GO3,Grover Noggin,MC,bosque,73,146,123,107,109,100,92,97
GO3,Shady Shwartz,MC,tierra,119,149,83,90,52,104,100,76
GO3,Ashley Silverwood,DF,bosque,78,94,92,141,61,83,102,100
GO3,Seb Rosa,DF,bosque,69,96,110,146,81,104,107,92
GO3,Rihanna Lin,MC,bosque,100,149,92,94,95,102,69,107
GO3,Stace Strikes,MC,bosque,66,131,83,79,76,90,76,78
GO3,Ruugaa,DF,fuego,95,96,128,133,81,104,95,98
GO3,Luke Triton,DF,aire,52,90,100,146,109,159,83,139
GO3,Philip Stic,PR,bosque,70,76,94,76,128,92,92,94
GO3,Gerald Fuss,DF,aire,73,87,116,165,90,136,102,81
GO3,Ludeau,DF,tierra,90,98,98,157,100,104,138,107
GO3,Axel Lottle,MC,aire,71,136,109,77,61,102,69,91
GO3,Lizzie,DL,tierra,144,102,100,126,94,131,107,109
GO3,Romeo ,PR,aire,68,81,121,128,146,114,90,131
GO3,Romeo (Mix Zanark),PR,aire,75,90,119,107,162,121,90,107
GO3,Rustan Qasimov,MC,tierra,116,136,112,92,76,92,119,104
GO3,Rudra Ardo,DF,bosque,116,107,126,173,109,123,92,114
GO3,Rudowashi,DF,fuego,85,87,120,141,102,123,73,113
GO3,ruby,DL,fuego,131,81,112,107,87,83,95,116
GO3,Borel Aurora,MC,bosque,71,125,90,72,45,157,88,62
GO3,Keith Wellington,DF,aire,90,96,85,120,73,100,107,85
