juego,equipo,nombre,posicion,elemento,ATT,CTL,DEF,Kick,Body,Control,Guard,Speed,Stamina,Guts
IE3,Makai Gundan Z,Astaroth (アスタロス),PR,fuego,46,46,85,65,56,48,66,57,54,71
IE3,Makai Gundan Z,Beelzebub (ベルゼブ),DF,tierra,68,68,88,65,69,47,71,56,50,77
IE3,Makai Gundan Z,Abigor (アビゴール),DF,aire,72,55,84,69,56,52,67,60,52,73
IE3,Makai Gundan Z,Hebimoth (ヘビーモス),DF,bosque,69,76,82,66,72,48,66,61,54,78
IE3,Makai Gundan Z,Belial (ベリアル),DF,aire,72,76,56,69,68,50,50,66,52,74
IE3,Makai Gundan Z,Mephisto (メフィスト),MC,aire,78,75,49,67,68,46,52,58,52,74
IE3,Makai Gundan Z,Glasya (グラーシャ),MC,tierra,88,88,47,80,77,50,50,54,51,71
IE3,Makai Gundan Z,Barbatos (バルバトス),MC,fuego,84,84,58,71,68,61,56,55,54,77
IE3,Makai Gundan Z,Arachnes (アラクネス),MC,fuego,80,89,46,68,74,51,46,61,53,72
IE3,Makai Gundan Z,Satanathos (サタナトス),DL,bosque,93,82,32,73,75,46,46,70,49,71
IE3,Makai Gundan Z,Desta (デスタ),DL,tierra,98,80,34,80,73,55,49,58,55,78
IE3,Ogre,Luceafǎr (ザゴメル Zagomel),PR,tierra,32,44,99,50,50,50,99,58,60,63
IE3,Ogre,Bump Trungus (ブボー Bubo),DF,aire,45,78,95,49,73,48,81,63,49,59
IE3,Ogre,Lump Trungus (ゲボー Gebo),DF,fuego,44,76,92,48,71,49,76,62,50,60
IE3,Ogre,Jenkins (ジニスキー Jinisuki),DF,bosque,45,72,94,49,73,46,76,54,68,64
IE3,Ogre,Ischer (ダイッコ Daikko),DF,bosque,47,76,95,52,74,50,78,55,70,57
IE3,Ogre,Stark (イッカス Ikkasu),MC,tierra,56,94,50,51,72,74,49,54,68,59
IE3,Ogre,Triumvir (サンダユウ Sandayuu),MC,bosque,55,97,55,50,80,71,53,58,64,65
IE3,Ogre,Gunther (ドラッヘ Drache),MC,fuego,55,90,50,51,75,53,50,60,68,71
IE3,Ogre,Callous (ミストレ Mistre),DL,tierra,92,61,36,73,53,51,54,76,59,58
IE3,Ogre,Malice (エスカバ Eskaba),DL,tierra,96,54,33,78,48,54,48,72,60,63
IE3,Ogre,Lancer (バダップ Baddap),DL,bosque,98,56,37,81,51,52,52,72,72,65
IE3,Occult,Mask (じゅうぞう Juuzou),PR,aire,33,52,92,52,56,61,73,56,54,53
IE3,Occult,Zombie (ふし Fushi),PR,tierra,30,46,50,47,51,50,40,64,74,56
IE3,Occult,Styx (さんず Sanzu),DF,bosque,53,56,58,56,47,68,52,64,59,46
IE3,Occult,Franky (フランケン Franken),DF,tierra,49,60,84,55,66,47,70,52,61,48
IE3,Occult,Undead (ふじみ Fujimi),DF,fuego,47,58,76,52,58,56,61,56,79,53
IE3,Occult,Creepy (やなぎだ Yanagida),DF,aire,49,56,66,52,54,57,57,60,54,63
IE3,Occult,Jiangshi (れいげん Reigen),MC,aire,58,66,50,55,62,51,52,56,65,62
IE3,Occult,Mummy (ミイラ Miira),MC,bosque,58,65,49,54,48,60,52,73,54,61
IE3,Occult,Grave (やつはか Yatsuhaka),MC,fuego,61,88,49,57,68,60,52,62,56,55
IE3,Occult,Wolfy (つきむら Tsukimura),MC,fuego,65,89,47,61,70,45,52,74,53,60
IE3,Occult,Ghost (まかい Makai),MC,bosque,72,54,44,64,50,54,44,48,56,54
IE3,Occult,Sanguin (ブラッド Blood),MC,tierra,82,56,47,72,52,52,51,56,46,60
IE3,Occult,Dollman (にんぎょう Ningyou),DL,bosque,57,59,31,52,66,45,48,53,53,50
IE3,Occult,Noir (くろがみ Kurogami),DL,bosque,63,46,39,56,45,48,58,52,69,45
IE3,Occult,Alien (つぶらや Tsuburaya),DL,aire,56,54,33,48,54,67,50,48,58,44
IE3,Occult,Talisman (ゆうこく Yuukoku),DL,bosque,79,71,33,62,64,56,48,60,62,63
IE3,Wild,Boar (イノシシ Inoshishi),PR,fuego,31,59,90,48,64,50,69,60,54,62
IE3,Wild,Bullford (ウシ Ushi),PR,fuego,28,45,97,41,68,48,77,31,51,64
IE3,Wild,Toad (カエル Kaeru),DF,bosque,57,49,53,61,52,48,48,54,57,50
IE3,Wild,Fishman (サカナ Sakana),DF,bosque,47,56,56,52,64,51,51,46,69,51
IE3,Wild,Raccoon (アライグマ Araiguma),DF,bosque,47,50,52,53,53,53,44,51,68,47
IE3,Wild,Lion (ライオン),DF,tierra,76,47,73,78,52,42,64,51,54,58
IE3,Wild,Monkey (サル Saru),MC,aire,57,72,46,54,64,56,48,53,52,54
IE3,Wild,Chameleon (カメレオン),MC,aire,48,53,57,46,47,49,60,57,60,48
IE3,Wild,Mouseman (ネズミ Nezumi),MC,tierra,46,66,43,42,50,52,44,79,54,45
IE3,Wild,Koala (コアラ),MC,bosque,56,54,47,54,49,57,51,48,51,49
IE3,Wild,Chicken (ニワトリ Niwatori),MC,fuego,54,55,46,52,44,56,46,64,67,54
IE3,Wild,Eagle (ワシ Washi),MC,aire,63,93,48,56,68,67,49,68,53,68
IE3,Wild,Panda (パンダ),DL,fuego,63,49,37,56,53,48,58,52,55,46
IE3,Wild,Cheetah (チーター),DL,aire,71,73,31,59,47,69,46,84,42,47
IE3,Wild,Gorilla (ゴリラ),DL,tierra,95,53,45,78,66,41,64,48,52,67
IE3,Wild,Snake (ヘビ Hebi),DL,bosque,64,70,33,55,63,62,49,55,65,45
IE3,Brainwashing,Feldt (たけし Takeshi),PR,bosque,36,73,95,56,69,58,76,68,50,52
IE3,Brainwashing,Under (ましも Mashimo),PR,bosque,29,40,87,44,40,40,69,48,61,70
IE3,Brainwashing,Waters (みずぶち Mizubuchi),DF,bosque,43,55,56,48,64,51,52,45,64,45
IE3,Brainwashing,Good (のり Nori),DF,bosque,43,46,69,47,47,48,60,48,71,50
IE3,Brainwashing,Stronger (つよし Tsuyoshi),DF,fuego,45,46,65,48,46,50,57,47,55,68
IE3,Brainwashing,Marvel (きょう Kyou),DF,tierra,45,58,54,50,62,52,48,52,57,51
IE3,Brainwashing,Leading (ゆう Yuu),DF,aire,46,57,52,52,59,48,47,61,57,48
IE3,Brainwashing,Stiller (つづき Tsuzuki),MC,aire,59,52,49,56,48,47,55,50,46,60
IE3,Brainwashing,Oughtry (ひらお Hirao),MC,tierra,58,52,53,55,52,45,58,46,44,67
IE3,Brainwashing,Tell (けい Kei),MC,bosque,49,59,55,47,53,53,60,62,48,47
IE3,Brainwashing,Rock (いわお Iwao),MC,fuego,60,54,46,56,46,63,48,48,52,52
IE3,Brainwashing,Kind (しん Shin),MC,bosque,51,59,47,49,53,64,51,50,53,49
IE3,Brainwashing,Busta (ばく Baku),MC,fuego,56,69,45,55,67,52,49,48,50,49
IE3,Brainwashing,Mooney (ながとも Nagatomo),DL,fuego,67,49,33,58,49,54,50,55,58,46
IE3,Brainwashing,Seller (せり Seri),DL,aire,61,51,32,55,54,50,49,55,58,46
IE3,Brainwashing,Turner (あらた Arata),DL,fuego,70,73,36,57,58,70,52,62,60,55
IE3,Otaku,Idol (アイドル),PR,tierra,38,51,59,60,58,54,55,58,65,47
IE3,Otaku,Eldorado (とうま Touma),PR,fuego,34,56,91,53,63,61,72,48,28,49
IE3,Otaku,Train (てっちゃん Tecchan),DF,fuego,59,56,58,61,60,53,56,52,41,54
IE3,Otaku,Vox (せいゆう Seiyuu),DF,aire,44,52,56,48,55,60,53,46,50,47
IE3,Otaku,Cosplay (コスプレ),DF,tierra,57,52,63,59,52,56,58,56,40,62
IE3,Otaku,Formby (フィギュア Figure),DF,tierra,50,54,52,54,58,61,45,46,48,48
IE3,Otaku,Net (ネット),DF,bosque,43,57,56,46,62,54,52,49,59,49
IE3,Otaku,Signalman (きうち Kiuchi),MC,aire,57,59,48,54,56,55,52,53,48,59
IE3,Otaku,Robot (ロボ),MC,aire,63,63,51,60,60,52,58,54,41,51
IE3,Otaku,Novel (ノベル),MC,bosque,63,63,55,60,55,56,58,61,57,48
IE3,Otaku,Hero (ヒーロー),MC,fuego,74,76,55,62,62,61,55,56,50,71
IE3,Otaku,Online (オンライン),DL,bosque,63,60,42,54,56,64,62,55,44,49
IE3,Otaku,Custom (じさくは Jisakuha),DL,aire,69,59,41,58,62,52,61,54,47,59
IE3,Otaku,Gamer (ゲームき Gameki),DL,fuego,70,62,34,58,60,59,52,55,45,59
IE3,Otaku,Artist (まんがか Mangaka),DL,aire,62,54,46,52,56,58,63,53,51,64
IE3,Otaku,Arcade (アーケード),DL,bosque,67,53,36,57,57,55,56,52,47,53
IE3,Royal Academy,King (げんおう Genou),PR,fuego,37,53,94,55,53,69,75,55,64,60
IE3,Royal Academy,Carlton (ひょうどう Hyoudou),PR,bosque,38,59,74,58,55,63,62,65,62,55
IE3,Royal Academy,Drent (だいでん Daiden),DF,tierra,52,60,90,54,64,59,71,44,63,62
IE3,Royal Academy,Simmons (ばんじょう Banjou),DF,bosque,59,73,74,58,63,62,60,59,55,69
IE3,Royal Academy,Martin (ごじょう Gojou),DF,bosque,64,65,77,62,52,70,62,63,60,52
IE3,Royal Academy,Master (なるかみ Narukami),MC,aire,69,79,75,60,64,58,69,59,62,66
IE3,Royal Academy,Bloom (さきやま Sakiyama),MC,fuego,56,95,51,51,71,67,52,68,54,62
IE3,Royal Academy,Swing (どうめん Doumen),MC,aire,50,87,64,45,56,76,59,69,60,61
IE3,Royal Academy,Waldon (へんみ Henmi),MC,aire,72,87,61,62,60,72,59,65,57,52
IE3,Royal Academy,Potts (しぶき Shibuki),MC,aire,53,55,51,53,52,54,56,52,60,44
IE3,Royal Academy,Tomlinson (えな Ena),DL,aire,60,56,41,53,60,52,61,54,52,53
IE3,Royal Academy,Ingham (おおくす Ookusu),DL,tierra,72,50,33,61,53,57,52,47,54,46
IE3,Royal Academy,Lawrenson (むくもと Mukumoto),DL,aire,65,65,47,54,57,70,63,53,56,55
IE3,Royal Academy,Hatch (じもん Jimon),DL,bosque,78,59,53,60,55,68,68,52,61,64
IE3,Zeus,Poseidon (ポセイドン),PR,tierra,41,45,99,60,59,50,81,44,56,70
IE3,Zeus,Icarus (イカロス Ikaros),PR,aire,50,55,91,68,62,66,70,44,59,64
IE3,Zeus,Apollo (アポロン Apollon),DF,bosque,71,78,90,69,70,62,73,53,48,55
IE3,Zeus,Hephestus (ヘパイス),DF,fuego,61,73,87,60,60,65,69,62,58,58
IE3,Zeus,Ares (アレス),DF,tierra,63,82,86,61,72,65,68,56,57,60
IE3,Zeus,Dionysus (ディオ Dio),DF,aire,64,72,84,62,68,60,67,50,53,64
IE3,Zeus,Heracles (ヘラクレス),DF,fuego,53,68,86,54,60,66,68,55,53,65
IE3,Zeus,Chronos (クロノス),DF,bosque,46,77,78,48,66,62,62,60,59,66
IE3,Zeus,Artemis (アルテミス),MC,aire,74,67,62,62,56,76,60,44,45,58
IE3,Zeus,Hermes (ヘルメス),MC,bosque,62,77,67,56,58,69,62,57,57,62
IE3,Zeus,Athena (アテナ),MC,bosque,67,89,65,60,63,62,63,71,56,57
IE3,Zeus,Medusa (メドゥーサ),MC,tierra,63,92,57,59,71,62,58,63,60,51
IE3,Zeus,Hera (ヘラ),MC,fuego,51,89,73,48,68,60,67,64,70,60
IE3,Zeus,Aphrodite (アフロディ2 Aphrodi2),MC,bosque,88,95,60,79,69,77,59,61,49,52
IE3,Zeus,Demeter (デメテル),DL,fuego,91,69,40,70,59,64,56,60,63,62
IE3,Zeus,Achilles (アキレス),DL,tierra,92,72,34,72,60,62,51,63,60,55
IE3,Special Players,Carl Kappa (カッパ Kappa),PR,aire,51,46,77,74,49,48,64,71,70,57
IE3,Special Players,Rococo kid (ロココ),PR,tierra,40,45,99,58,50,57,85,55,69,73
IE3,Special Players,Silvia Woods (きの Kino),PR,tierra,29,47,95,44,58,52,74,51,64,68
IE3,Special Players,Bobby Shearer 2 (どもん2 Domon 2),DF,bosque,52,62,93,56,61,52,76,60,72,52
IE3,Special Players,Camellia Travis (ふゆか Fuyuka),DF,bosque,41,52,88,40,50,60,72,58,48,58
IE3,Special Players,Shawn Froste 2 (scarf DF) (ふぶき2 Fubuki 2),DF,aire,57,76,81,59,57,68,64,70,69,50
IE3,Special Players,Paul Peabody (たまごろう Tamagorou),DF,aire,44,59,93,45,52,62,70,64,73,74
IE3,Special Players,Celia Hills (おとなし Otonashi),MC,aire,52,80,61,48,54,69,60,69,51,58
IE3,Special Players,Erik Eagle 2 (いちのせ2 Ichinose 2),MC,bosque,83,88,54,70,60,75,54,63,53,61
IE3,Special Players,Jude Sharp 2 (blue cape) (きどう2 Kidou 2),MC,aire,77,91,55,63,59,79,52,68,56,68
IE3,Special Players,Canon Evans (カノン Kanon),DL,aire,78,69,54,60,59,64,69,60,62,67
IE3,Special Players,Shawn Froste 2 (scarf FW) (ふぶき2 Fubuki 2),DL,aire,87,80,32,68,59,64,46,77,60,50
IE3,Special Players,Masaki (まさき),DL,bosque,57,55,37,49,56,57,56,55,55,56
IE3,Special Players,Maxwell Carson (Max) (マックス Max),DL,aire,62,71,48,51,56,72,64,60,56,57
IE3,Special Players,Nelly Raimon (なつみ Natsumi),DL,fuego,89,65,35,68,64,65,52,44,49,62
IE3,Special Players,Shadow Cimmerian (シャドウ Shadow),DL,bosque,76,86,51,60,74,68,68,63,52,56
IE3,Special Players,Syon Blaze (まさと Masato),DL,fuego,92,79,51,70,60,76,67,62,54,58
IE3,Special Players,William Glass (Willy) (メガネ Megane),DL,bosque,69,56,40,56,51,68,57,56,53,60
