nombre,posicion,juegos,ATT,CTL,DEF
Spike Thorne,DF,IE1 IE2 IE3,49,59,71
Spikey,MC,GO2 GO3,72,76,54
Sploosh Saroma,MC,GO3,68,76,57
Spookie Otherside,PR,GO1 GO2 GO3,28,29,78
Spot Barkley,DF,GO1 GO2,49,54,80
Spotter,MC,GO1 GO2 GO3,67,78,56
Spring Millpond,DL,IE2 IE3,74,79,48
Springer Boreham,DL,IE3,66,67,44
Squalcha Nhess,DF,GO3,45,58,78
Stace Strikes,MC,GO1 GO2 GO3,59,72,49
Stackem Skyhigh,DL,IE3,79,68,31
Stag Kwatta,MC,GO3,73,78,57
Stan Andagi,MC,IE2 IE3,74,67,64
Stan Dupp,DL,IE1 IE2 IE3,68,70,52
Stan Proud,DL,GO2 GO3,76,64,42
Stan Roller,DL,GO1 GO2 GO3,77,76,36
Stan Tistischen,DL,IE3,67,63,40
Stan Treece,MC,IE2 IE3,66,80,57
Stan Trum,DL,IE1 IE2 IE3,65,71,44
Stanley Switch,MC,GO1 GO2 GO3,69,70,52
Stanza Verse,MC,IE3,64,68,47
Starbuck Rogers,PR,GO1 GO2 GO3,28,29,80
Steiyah,PR,GO2,30,33,79
Stella Thee,DF,GO1 GO2 GO3,47,56,72
Steph Scorer,DL,GO1 GO2 GO3,74,62,38
Sterling Stanford,MC,GO1 GO3,64,78,58
Sterne,DL,GO2 GO3,80,76,46
Steve Eagle,MC,IE1 IE2 IE3,72,80,53
Steve Grim,MC,GO1 GO2 GO3 IE1 IE2 IE3,71,75,61
Steve Ingham,DL,IE1 IE2 IE3,72,65,41
Steve Pinner,PR,IE1 IE2 IE3,29,35,72
Steve Sancey,MC,IE2 IE3,76,80,66
Steve Squander,DL,IE2 IE3,76,59,50
Steve Woodmark,MC,IE3,64,74,56
Steven Nevets,DF,GO2 IE3,52,60,77
Stia,PR,GO3,29,32,78
Sting Xiang,MC,GO2 GO3,72,82,59
Storem Guzer,PR,GO3,34,39,86
Strama daKoto,DL,IE3,70,63,39
Strata Pudden,DF,GO1 GO2 GO3,52,61,76
Strom Boojum,PR,GO1 GO2 GO3,28,28,79
Stu Boilin,DF,IE2 IE3,53,62,70
Stu Born,PR,IE1 IE2 IE3,34,30,64
Stu Borneman,DF,IE2 IE3,53,60,68
Stu Dent,PR,IE1 IE2 IE3,38,28,60
Stu Helmsley,PR,IE1 IE2 IE3,34,36,68
Stu Hoofer,DF,IE2 IE3,55,67,67
Stu Perstitious,DF,IE1 IE2 IE3,45,62,60
Stu Potter,DF,IE3,53,53,66
Stu Shiner,PR,IE1 IE2 IE3,36,38,66
Stu Venier,DF,IE1 IE2 IE3,44,61,67
Stuart Leafe,DL,IE2 IE3,68,66,44
Stuart Potty,MC,GO1 GO2 GO3,57,73,43
Stuart Racoonfur,DL,IE1 IE2 IE3,68,74,60
Stuart St John,DF,GO1,42,62,63
Stuart St. John,DF,GO2 GO3,42,60,68
Stｺphane Hinault,MC,IE3,66,70,58
Subaru,DF,GO3,46,52,72
Subaru Honda,DF,GO1 GO2,50,56,71
"Sue ""Chirpy"" Accharin",DF,GO2,40,50,75
Sue Accharin,DF,GO3 IE3,40,48,75
Sue Sparrow,MC,GO3 IE2 IE3,70,76,55
Sugaken,DL,GO3,77,76,45
Sul Tarner,MC,IE1 IE2 IE3,69,70,63
Sulayk Sulaiman,MC,IE3,69,69,61
Sultan Karam,PR,GO3,30,31,77
Summer Salt,DL,GO1 GO2 GO3,73,76,44
Sun Tzu,DF,GO1 GO2 GO3,54,63,70
Sung-Jin Noh,DL,IE3,81,62,45
"Sunil ""Ra"" Rahman",PR,GO2 GO3,31,37,86
Sunil Rahman,PR,IE3,25,25,60
Sunniffa Scentgood,DL,GO2 GO3 IE3,71,65,39
Sunny Fairweather,DL,GO1 GO2 GO3,70,67,42
Suno Aisu,PR,GO1 GO2 GO3,29,29,71
Suou Retsuya,DF,GO3,49,47,77
Sus Swihn,MC,GO2 GO3,64,80,60
Susan Doiley,MC,IE2 IE3,74,68,54
Susan Taylor,PR,IE3,28,32,71
Sutetake Kyouta,DF,GO3,46,48,73
Suzanne Yuma,PR,IE1 IE2 IE3,27,29,74
Suzette Hartland,DL,GO1 GO2 GO3 IE2 IE3,76,73,44
Suzy Stamp,DF,GO2 GO3,44,56,78
Sven Johansson,DF,GO1 GO3,50,52,76
Sway,DF,GO2,48,54,76
Swithin Sainte,MC,IE2 IE3,62,70,59
Sworm,MC,IE2,68,82,65
Sylvain Elph,PR,GO2 GO3,32,33,81
Sylver Stone,DL,IE1 IE2 IE3,63,70,44
Sylvester Bullet,MC,GO2 GO3,70,84,62
Sylvester Tung,PR,GO1 GO2 GO3,31,32,78
"Sylvia ""Doe"" Lagus",DF,GO2 GO3,50,64,74
Sylvia Lagus,DF,GO1,51,69,73
Sym Copate,MC,IE2 IE3,76,80,74
Synch Rogram,MC,GO2 GO3,68,76,57
Syon Blaze,DL,GO1 GO2 GO3 IE2 IE3,76,72,45
Sﾊphis Cheops,DL,IE3,89,88,31
T-Sync,DF,GO3,48,65,80
T. Fielding,DF,IE1,44,52,64
T.T. Mann,MC,IE3,78,71,65
Tabor Drummond,PR,IE1 IE2 IE3,25,25,68
Tad Trinket,MC,IE1 IE2 IE3,58,63,42
Tague,MC,GO3,75,81,49
Tahk,MC,GO2 GO3,72,78,63
Tahmoai,DF,GO3,55,58,80
Tahoma Sequoia,MC,GO1 GO2,64,70,58
Taian Inaba,DL,GO2 GO3,74,74,44
Taiga West,PR,GO1 GO2 GO3,28,37,81
Taiji Kinetsuki,PR,GO2 GO3,30,32,76
Tailor Wilden,DL,IE2 IE3,67,64,40
Tak-La Makhan,DF,GO3,58,57,77
Taka Tanaka,MC,IE1 IE2 IE3,70,64,63
Takebe Kureno,DF,GO3,44,52,74
Talal Hamad,PR,IE3,29,38,87
Talkoi,MC,GO3,78,69,49
Tam Boyish,MC,IE2 IE3,72,78,60
Tamir Nasr,MC,GO3,70,76,52
Tammy Fielding,DF,IE2 IE3,44,58,67
Tango,DF,GO2 GO3,46,50,74
Tankii Haasonki,DL,GO3,76,74,39
Tara Gaudier,DF,IE2 IE3,58,67,76
Taran Tulakumo,DL,GO3,77,73,42
Taranis Virga,DL,GO1 GO2 GO3,72,70,43
"Tarquin ""Chatty"" Chatstone",PR,GO3,31,31,78
Tarquin Chatstone,PR,GO1 GO2,34,33,78
Tarquin Orchards,DL,GO1 GO2 GO3,74,76,39
Taru Parakee,DL,GO3,76,69,39
Tarvos Boson,MC,GO3,72,76,59
Taryn Shyder,DL,IE2 IE3,72,78,54
Tasuke,DF,GO2 GO3,54,60,78
Tate Immy,MC,IE2 IE3,75,67,44
Tatsukawa Goutatsu,PR,GO3,31,30,73
Tatsuya Okumura,DF,GO1,46,49,87
Tau,DF,GO3,52,60,78
Tawny Screech,DF,GO1 GO2 GO3,49,56,76
Taylor Firepool,MC,IE2 IE3,70,70,68
Taylor Higgins,MC,IE1 IE2 IE3,57,60,46
Teagen Brewer,DF,IE1 IE2 IE3,45,51,69
Teal Redsky,DL,IE2 IE3,78,66,48
Tecchan,DF,GO3,53,61,80
"Ted ""HB"" Ledd",DL,GO2 GO3,72,68,42
Ted Autumn,PR,GO2 GO3 IE2 IE3,37,36,82
Ted Bryant,DF,IE3,44,51,67
Ted Fast,PR,IE1 IE2 IE3,30,35,76
Ted Larkin,MC,IE1 IE2 IE3,70,72,64
Ted Ledd,DL,GO1,71,81,58
Ted Poe,DL,IE1 IE2 IE3,72,82,59
Teddy Kodiak,MC,IE1 IE2 IE3,68,69,54
Tehaze,DL,GO3,77,76,40
Tekku,DF,GO3,56,57,78
Tel Egram,MC,IE1 IE2 IE3,62,73,44
Tel Egram,PR,GO2,28,32,77
Teller Scoap,PR,IE1 IE2 IE3,31,38,72
Tellu,MC,GO3,55,72,40
Telly Fonbocks,MC,IE1 IE2 IE3,71,69,52
Teni,PR,GO3,31,25,80
Tenkei Yazu,MC,GO2 GO3,64,74,50
Tentsuru,MC,GO3,81,86,56
Teo Chaspet,DL,GO1 GO2 GO3,69,73,43
Terracota 1,PR,GO3,28,33,78
Terracota 10,MC,GO3,68,75,50
Terracota 11,DL,GO3,75,69,42
Terracota 2,DF,GO3,47,57,75
Terracota 3,DF,GO3,48,57,77
Terracota 4,DF,GO3,48,55,75
Terracota 5,MC,GO3,61,69,56
Terracota 6,MC,GO3,60,69,54
Terracota 7,MC,GO3,64,73,55
Terracota 8,MC,GO3,65,75,55
Terracota 9,MC,GO3,67,74,50
Terran Gaea,DF,GO1 GO2 GO3,51,60,73
Terrence Anthem,DF,IE1 IE2 IE3,58,59,71
Terri Ann Thrope,DL,GO2 GO3,80,80,44
Terry Archibald,PR,GO3,32,36,81
Terry Dryden,MC,IE2 IE3,56,60,44
Terry Namby,DL,IE2 IE3,63,55,35
Terry Orr,DF,IE1 IE2 IE3,46,52,62
Terry Pinn,PR,IE2 IE3,30,44,76
Terry Stronger,DF,IE1 IE2 IE3,44,50,66
Terry Toolan,DL,IE2 IE3,68,70,46
Tess Masters,DL,IE2 IE3,73,63,46
Tessell,MC,GO2 GO3,67,74,58
Tet Aqua,DL,GO1 GO2 GO3,76,64,36
Tetra,MC,GO3,69,81,63
Tex Curvator,DL,IE1 IE2 IE3,67,76,51
Tex Tingle,PR,IE1 IE2 IE3,27,33,63
Tex Tuber,MC,GO1 GO2 GO3,61,76,48
Tey Liadika,DF,GO2 GO3,50,64,87
Tez Beyan,DL,GO1 GO2 GO3,74,65,39
Tez La,DF,GO1 GO2 GO3,46,49,76
Tezcat,DL,GO1 GO2 GO3,85,79,50
Tezcat's Sister,DF,GO2,48,62,80
Thanakorn Jaa,DL,GO3,77,72,39
Thanatos,DL,GO1 GO2 GO3 IE3,75,72,37
Theakston Plank,DL,IE1 IE2 IE3,63,62,32
Themba Sepeng,MC,IE3,79,74,53
Themis Law,MC,GO1 GO2 GO3,70,72,44
Theo Bernoulli,MC,IE1 IE2 IE3,68,73,67
Theo Broma,DF,IE1 IE2 IE3,49,53,64
Theo Divine,PR,GO1 GO2 GO3,28,30,78
Theo Riser,MC,IE1 IE2 IE3,58,68,61
Theo Therr,DF,GO1 GO2 GO3,50,58,83
Theodor Ulrich,MC,IE3,77,87,58
Theodore Master,DL,IE1 IE2 IE3,70,68,44
Theron Starr,DL,IE3,63,83,51
Thiago Torres,DF,GO1 GO2 GO3 IE3,54,62,83
Thine Hanking,DF,GO3,58,59,78
Thomas Cott,PR,IE1 IE2 IE3,32,36,68
Thomas Ediston,MC,IE1 IE2 IE3,69,78,66
Thomas Feldt,PR,GO2 GO3 IE1 IE2 IE3,38,41,83
Thomas Murdock,DL,GO3 IE1 IE2 IE3,77,80,45
Thomas Oquendo,DF,IE3,53,64,74
Thomas Worth,PR,IE2 IE3,40,39,74
Thor Stoutberg,DL,IE2,78,77,61
Thor Stoutberg,MC,GO1 GO2 GO3 IE3,69,76,62
Thor Toise,MC,IE1 IE2 IE3,63,65,41
Thorsten Welger,PR,IE3,40,40,82
"Tia ""Turquoise"" Cruz",DL,GO2 GO3,76,72,38
Tia Cruz,DL,IE3,69,71,42
Tia Towell,MC,GO1 GO2 GO3,69,70,52
Tida,DF,GO2,46,54,75
Tiger Bleriot,PR,IE3,35,35,75
Tiger T,DL,GO3,77,73,45
Tigh Gerwhite,DL,IE2 IE3,77,77,56
Tighe Windsor,MC,IE1 IE2 IE3,72,66,61
Tigre Mendes,MC,IE3,65,85,52
"Tim ""Minstrel"" Roubadour",MC,GO2 GO3,72,80,62
Tim Bergoods,MC,IE1 IE2 IE3,64,73,50
Tim Crochett,DF,IE1 IE2 IE3,51,63,76
Tim Eisback,DF,IE1 IE2 IE3,48,62,69
Tim Mittus,DF,IE1 IE2 IE3,61,59,69
Tim Opener,DF,IE2 IE3,42,50,76
Tim Personator,MC,IE2 IE3,72,66,66
Tim Piece,DL,IE1 IE2 IE3,64,72,47
Tim Platton,MC,IE2 IE3,64,72,52
Tim Pression,PR,IE2 IE3,25,25,75
Tim Roubadour,MC,IE3,73,68,48
Tim Saunders,MC,GO1 GO2 IE1 IE2 IE3,70,78,58
Tim Toppel,PR,IE1 IE2 IE3,40,40,71
Timmy Saunders,MC,GO3,59,76,53
Timothy Western,DF,IE2 IE3,56,68,74
Tinkel Urmia,MC,GO3,66,87,55
Tiny,MC,GO2,66,75,54
Tiny Forester,DF,IE1 IE2 IE3,55,65,65
Tiny Jetson,DL,IE3,74,74,42
Tip Bolster,DF,IE2 IE3,47,63,64
Tis Kahma,MC,GO3,64,75,55
Tish Badum,PR,GO1 GO2 GO3,32,35,83
Titania Khamun,MC,IE3,59,63,52
Titch Allhare,PR,GO1 GO2 GO3,26,39,69
"Toadie ""Fawner"" Fauna",MC,GO3,61,71,40
Toadie Fauna,MC,GO1 GO2,62,74,42
Toasty Tryadd,DL,GO1 GO2 GO3,72,64,41
Tobiiaa,PR,GO3,30,34,80
Toby Cohill,DF,IE2 IE3,54,56,66
Toby Damian,MC,IE1 IE2 IE3,66,69,56
Toby Patient,DF,IE1 IE2 IE3,45,62,68
Tod Ironside,DF,GO1 GO2 GO3 IE1 IE2 IE3,52,61,70
Tod Ironside,MC,IE3,67,71,64
Todd Stuhl,DF,IE3,55,62,71
Todd Tempole,DF,IE1 IE2 IE3,56,65,73
Toggu,MC,GO3,73,84,62
Toki,MC,GO3,62,68,54
Tokichiro Kinoshita,DF,GO3,49,62,81
Tokkishin,DF,GO3,53,59,74
"Tom ""Skip"" Skipper",DL,GO2,82,78,39
Tom Bulldown,MC,GO2 GO3 IE3,66,72,54
Tom Contented,MC,IE2 IE3,77,74,54
Tom Felix,MC,IE1 IE2 IE3,68,76,63
Tom Gato,DF,GO1 GO2 GO3,50,60,74
Tom Skipper,DL,GO3 IE2 IE3,80,79,46
Tom Stevenson,DF,IE1 IE2 IE3,51,61,71
Tom Walters,MC,IE1 IE2 IE3,71,72,72
Tom-Tom Thrasher,DF,GO1 GO2 GO3,43,52,74
Tomioka Setsuka,DL,GO3,71,65,37
Tommie Loveapple,DF,GO1 GO2 GO3,50,51,72
Tommo Marrow,DF,IE3,70,68,60
Tommy Wobbal,PR,GO1 GO2 GO3,27,33,73
Ton Nino,MC,GO1 GO2 GO3 IE1 IE2 IE3,73,73,56
"Tony ""Tripitaka"" Sanzang",PR,GO2 GO3,30,30,80
Tony Frogge,DL,IE2 IE3,66,66,35
Tony Hacker,MC,IE1 IE2 IE3,66,76,71
Tony Sanzang,PR,IE3,33,35,73
Tony Strider,DF,IE3,50,66,83
Tooyama Hanuki,DL,GO3,67,67,44
Tor,PR,GO3,35,37,82
Torch,DL,GO2 GO3,82,80,37
Torhm,DL,GO2 GO3,76,72,44
Tori Torrence,DL,IE3,71,74,41
Tori Vanguard,MC,GO3,72,73,63
Tortus Northe,MC,GO1 GO2 GO3,69,80,61
Tosh Coach,DF,IE1 IE2 IE3,40,57,77
Toshihito Ishida,DL,GO3,78,68,44
Tostig Muffler,PR,GO1 GO2 GO3,31,29,77
Toukichirou Kinoshita,DF,GO2,50,63,81
Towa Kensaku,DL,GO3,70,64,39
Toya Boyde,DF,GO2 GO3 IE2 IE3,47,55,69
TraYesn Leet,MC,GO1,64,82,48
Tracy Tracker,PR,GO2 GO3 IE3,31,33,76
Trajan Leet,MC,GO2 GO3,64,80,46
Trappy Zeum,PR,GO1 GO2 GO3,27,30,78
Travis Borer,MC,IE2 IE3,72,76,66
Travis McClean,MC,IE1 IE2 IE3,76,63,64
Traylor Beadle,MC,IE3,69,64,40
"Tre ""3-Black"" Blackley",MC,GO3,63,72,59
Tre Blackley,MC,GO1,70,75,72
"Trent ""Tarantula"" Ulah",PR,GO2 GO3,32,31,86
Trent Peggs,PR,IE2 IE3,33,38,76
Trent Poplar,DF,GO1 GO2 GO3,49,55,77
Trent Ulah,PR,GO1,32,32,76
Trev Eeya,DL,GO1 GO2,71,70,42
Trey Cultivator,DF,IE1 IE2 IE3,47,63,67
Trey Dalbum,DL,IE1 IE2 IE3,65,61,38
Trey Faste,MC,GO1 GO2 GO3,67,76,48
Trey Hugger,PR,IE1 IE2 IE3,26,38,78
Trey Prongs,DF,GO1 GO2 GO3,50,54,83
Trey Spotter,MC,GO2 IE1 IE2 IE3,62,71,50
Tribulus Galtrop,DF,IE3,44,68,73
Trigo Teah,PR,GO2 GO3,28,30,76
Trina,DF,GO3,44,62,88
Triton Nettuno,DL,GO1 GO2 GO3,75,69,38
Trixie Playfair,MC,GO1 GO2 GO3,64,78,49
Trixy Wonder,MC,GO2 GO3 IE2 IE3,68,74,56
Troi Dryer,DF,GO1 GO2 GO3,49,60,76
Troy Carr,DL,IE1 IE2 IE3,69,69,49
Troy Glodight,DF,IE1 IE2 IE3,56,63,81
Troy Moon,MC,IE1 IE2 IE3,73,84,54
Troy Trucker,DL,IE1 IE2 IE3,74,69,48
Truman Verdy,DF,IE2 IE3,50,57,80
Trump Dealer,DL,GO1 GO2 GO3,74,66,37
Trump Loyal,MC,GO1 GO2 GO3,63,70,59
Tsukiyuki Hanayo,DF,GO3,50,57,79
Tsumu Jickaze,DF,GO3,52,62,79
Tsun Derrey,MC,GO1 GO2 GO3,68,75,48
Tsuneta,DL,GO2,77,73,38
Tsureuchi Tatsuhito,MC,GO3,73,79,48
Tsync,DF,GO2,49,66,80
Tu Eigh,MC,GO2 GO3,70,74,56
Tu Eigh Hyperdrive,MC,GO3,69,73,55
Tuff Weedon,DF,GO1 GO2,48,51,82
Tulip,DF,GO2 GO3,50,60,81
"Turco ""Turquoise"" Quoisey",MC,GO3,59,65,57
Turco Quoisey,MC,GO1,61,68,69
"Turk ""Turqoise"" Quoise",MC,GO2,60,66,58
Turner Fogg,DF,GO2 GO3,50,60,84
Turner Fortune,DF,IE1 IE2 IE3,40,45,79
Turner Newleaf,DF,GO1 GO2 GO3,52,63,73
Turner Tabel,DL,GO1 GO2 GO3,76,65,44
"Ty ""Titan"" Tanner",DF,GO2 GO3,50,48,74
Ty Priter,DL,IE1 IE2 IE3,76,69,41
Ty Tanner,DF,GO1,51,48,75
Tyche Winham,PR,IE1 IE2 IE3,36,36,70
Tye Foon,DF,GO1 GO2 GO3,47,51,73
Tyke Wando,DL,IE2 IE3,72,74,46
Tyko Wondo,PR,GO1 GO2 GO3,30,35,76
Tyler Murdock,DL,GO3 IE1 IE2 IE3,80,74,47
Tyler Thomas,MC,IE1 IE2 IE3,81,83,72
Tynan Crowe,MC,GO1 GO2 GO3,72,75,51
Tyrah,DF,GO2 GO3,50,60,78
Tyrian Purpel,MC,GO1 GO2,66,71,60
Tyron Rock,MC,IE1 IE2 IE3,65,62,46
Tyson Moodey,PR,IE1 IE2 IE3,28,38,68
Tytan,DF,IE2,62,63,67
Tzeikh,MC,GO2 GO3,64,80,58
Udom Keawchay,PR,GO3,33,32,78
Ugg LeMugg,DL,IE3,85,81,30
Ugwisu An,DL,GO3,76,71,41
Ulisses Nogueira,DF,IE3,49,61,77
Ulric Richmen,MC,IE2 IE3,73,73,56
Ultima Nextworld,DL,GO1 GO2,72,76,46
Umi Hwang,DF,IE3,53,65,81
Umiu Seaslug,DL,GO3,76,74,45
Una Lightning,PR,GO1 GO2 GO3,30,35,80
Uniform,PR,GO2 GO3,36,32,77
Uno Blackley,PR,GO1 GO2,30,32,78
Urbana Street,DL,IE3,75,69,40
Urikkyi Regoomen,PR,GO3,31,31,76
Urson Brown,PR,IE1 IE2 IE3,32,32,64
Utamaro Kusuri,DL,GO3,73,64,40
Utamaru Kusuri,DL,GO2,74,65,41
Uxley Allen,DL,IE1 IE2 IE3,65,65,40
Uzi Slugge,MC,GO1 GO2 GO3,61,73,45
Uzma Chakko,MC,GO3,74,81,57
Val Cano,MC,GO1 GO2 GO3,63,79,59
Val Flamewood,DF,IE3,64,65,72
Valha Poropo,DL,GO3,76,70,37
Van Tareru,PR,GO3,30,37,79
Van Yamano,DL,GO2 GO3,82,72,49
Vance Bookings,PR,IE1 IE2 IE3,29,26,68
Vanity Percy,PR,IE2 IE3,36,32,76
Vaughn DeVille,DF,IE1 IE2 IE3,52,62,68
Vee Wai,PR,GO2 GO3,30,33,79
Veneth,DL,GO2 GO3,76,70,42
Venom Braggard,DF,GO2 GO3,52,64,83
Venoma Sting,PR,GO1 GO2,30,28,80
Vento Galliano,DF,IE3,42,65,86
Venus Demila,PR,IE3,33,35,71
Verity Quick,DL,GO1 GO2 GO3,70,71,46
Verity Soliz,MC,IE2 IE3,58,71,51
Vern Ironfist,DL,IE1 IE2 IE3,63,75,46
Verne Spring,MC,GO2 GO3 IE2 IE3,77,77,66
Verview,DF,GO3,49,58,77
Vesuvion Bubo,DL,GO3,78,79,40
Vic Longboat,DF,GO2 GO3,46,58,83
Vic Vitrum,MC,IE3,72,76,65
Vick Pointer,DL,GO2 GO3 IE2 IE3,73,70,42
Victor Blade,DL,GO1 GO2 GO3,81,73,46
Victor Grand,DF,IE1 IE2 IE3,60,58,66
Victor Hills,DF,IE2 IE3,60,62,78
Victor Kind,MC,IE1 IE2 IE3,62,66,50
Victor Mancey,DL,IE1 IE2 IE3,69,72,51
Victor Talis,MC,IE1 IE2 IE3,66,64,43
Victoria Vanguard,MC,GO1 GO2 IE2 IE3,74,72,62
"Vier ""4-White"" Whitely",DL,GO3,74,72,36
Vier Whitely,DL,GO1 GO2,72,73,38
Viking Beagle,DF,IE3,52,56,68
Vin Fleetwood,DL,IE1 IE2 IE3,76,76,55
Vin Spinner,DF,IE1 IE2 IE3,44,45,69
Vince Bull,MC,IE1 IE2 IE3,65,69,59
Vince Firewall,DF,IE2 IE3,60,56,71
Vince Sizor,PR,GO2 GO3,32,38,86
Vince Tinct,PR,IE2 IE3,42,40,68
Ving Rice,MC,GO1 IE3,69,73,52
Vinny O'Gaines,MC,IE1 IE2,62,72,52
Vinny O’Gaines,MC,IE3,61,70,52
Vinny Trioquist,DL,IE1 IE2 IE3,69,60,35
Viol,MC,GO2 GO3,68,80,62
Violet Eamow,DL,GO1 GO2 GO3,75,74,45
Violetto Ametista,DL,IE3,68,70,41
Virgil Amber,PR,IE2 IE3,36,34,79
Virgil Ante,DF,GO1 GO2,50,63,77
Virgil Lantis,DL,IE1 IE2 IE3,74,62,46
Virgil Milliner,MC,IE3,66,64,40
"Virginia ""Virgo"" Goldstein",DL,GO2 GO3,82,77,44
Virginia Goldstein,DL,IE3,71,75,43
Viv Grey,DF,IE1 IE2 IE3,50,54,61
Vivian Doosley,PR,GO1 GO2,30,30,74
Vladimir Blade,DL,GO2 GO3,82,78,44
Vorview,PR,GO3,31,31,78
Wade Posey,DL,GO2 GO3,72,64,36
Waite Forrit,MC,IE1 IE2 IE3,70,69,58
Waji Karerukawa,DL,GO3,74,64,40
Wakke Koosagan,DF,GO3,53,61,76
Walden Squire,DL,GO1 GO2 GO3,74,63,45
"Walken ""Stickler"" Ruhlbuch",PR,GO3,27,28,78
Walken Ruhlbuch,PR,GO1 GO2 IE3,28,31,80
Walker Sleep,PR,IE1 IE2 IE3,38,37,68
Wallace Hammond,DF,IE2 IE3,60,68,69
Wally Cooper,DF,GO2 GO3 IE2 IE3,53,58,74
Wally Ramm,MC,GO1 GO2,68,75,49
Wally Waymire,DF,GO2 GO3 IE2 IE3,51,58,73
Walt Riverside,MC,GO1 GO2 GO3,67,75,59
Walt Whittler,PR,IE3,36,33,72
Walter Card,DL,IE1 IE2 IE3,60,56,30
Walter Carr,MC,IE3,56,72,49
Walter Geyser,MC,IE1 IE2 IE3,69,71,58
Walter Mendip,DL,IE1 IE2 IE3,69,64,38
Walter Mountain,DF,GO1 GO2 GO3 IE3,53,53,82
Walter Poseur,DF,GO3 IE1 IE2 IE3,50,64,74
Walter Skimmer,PR,GO1 GO2 GO3,29,33,76
Walter Trope,DF,IE2 IE3,61,67,80
Walter Valiant,MC,IE1 IE2 IE3,74,74,55
Walter Walken,DF,IE1 IE2 IE3,44,49,63
Wanda Spelling,DF,IE3,54,61,71
Wanli,DF,GO3,50,52,79
Wanli Changcheng,DF,GO1 GO2,52,54,81
Warito Kenshin,DF,GO3,49,61,76
Warren Cool,DL,GO1 GO2 GO3,64,72,37
Watson Itfamie,DL,GO1 GO2 GO3,72,74,42
Watta Kicker,MC,GO1 GO2 GO3,61,79,52
Waylon Tripp,DL,IE2 IE3,70,68,47
Wayne Fluke,PR,IE2 IE3,34,34,69
Webber Poster,MC,IE1 IE2 IE3,64,63,44
Weldon Wrought,DF,IE1 IE2 IE3,44,61,61
Wenceslas Wales,DL,GO1 GO2 GO3,70,71,33
Wenel,MC,GO1 GO2 GO3 IE3,69,80,58
Wes Abbey,DL,IE1 IE2 IE3,75,75,49
Wesley Knox,MC,GO1 IE1 IE2 IE3,70,79,60
Wesley Provolone,PR,IE3,40,40,84
Wesley Sheridan,PR,GO1 GO2 GO3,28,30,74
Whitehurst,MC,GO2,65,81,49
Wick Bowler,DL,GO1 GO2 GO3,70,58,37
Wilbur Watkins,DL,GO1 IE3,82,73,41
Wiley Blinks,DL,IE2 IE3,65,61,44
Wiley Cracker,PR,IE2 IE3,32,39,76
"Wilfred ""Cog"" Coggle",DF,GO2 GO3,50,56,78
Wilfred Coggle,DF,GO1,50,50,76
Will Bayeux,PR,IE1 IE2 IE3,36,35,72
Will Golightly,DF,GO1 GO2 GO3,49,61,81
Will Kilmon,MC,IE2 IE3,62,62,46
Will Lusion,DF,GO1 GO2 GO3,50,54,73
Will Noble,PR,IE1 IE2 IE3,30,31,60
Will Racer,DL,IE1 IE2 IE3,68,71,46
Will Ramin,DF,IE2 IE3,42,62,68
Will Ramin,MC,GO2,67,67,69
Will Reynard,DL,GO2,82,75,46
Will Stonehead,DF,IE1 IE2 IE3,62,58,75
Will Wary,DF,IE3,51,55,70
Will Whist,PR,IE1 IE2 IE3,33,25,66
William Glass,DL,GO1 GO2 IE1 IE2 IE3,72,67,42
William Kidd,MC,GO1 GO2 GO3,63,76,53
Willow Withers,MC,IE1 IE2 IE3,58,70,56
Willy,DL,GO3,65,55,30
Willy Glass,DL,GO3,73,70,46
Wilma Morgan,PR,IE2 IE3,36,34,81
Wilson Fishman,DF,IE1 IE2 IE3,50,61,66
Winn deBreeze,DF,IE1 IE2 IE3,56,55,70
Winnie Hull,DF,GO2 GO3,50,66,86
Winston Falls,MC,IE1 IE2 IE3,67,71,63
Winston Windfall,MC,IE1 IE2 IE3,60,64,59
Wittz,DL,GO2 GO3 IE2,76,69,38
Wolfe Whyte,PR,GO1 GO2 GO3,31,33,76
Wolfram Vulpeen,DL,GO2 GO3,86,82,40
Wonderbot,DL,GO3,60,55,30
Woodrow Stake,DL,GO3,82,80,47
Woody Ellement,DF,IE3,49,73,72
Woody Prince,DF,IE3,45,56,71
Worff Chewback,DF,GO1 GO2 GO3,45,58,76
Wormy Morm,DL,GO3,75,77,30
Wowah Zumu,MC,GO2 GO3,67,72,54
Wowzer Bigtop,PR,IE3,31,38,77
Wright Tandem,DF,IE2 IE3,53,60,72
Wulf Blackbean,DF,IE3,59,64,73
Wulf Blackbean,PR,GO2,31,35,79
Wun Ell,MC,GO2 GO3,58,70,52
Wyther Longfeys,DF,GO1 GO2 GO3,46,56,76
X-Ray,DL,GO2 GO3,74,70,42
Xander Ice,DL,GO2 GO3,70,64,32
Xander Noddle,DF,GO1 GO2 GO3,52,64,76
Xanthe Crosse,MC,GO1 GO2 GO3,63,71,54
Xavier Foster,DL,GO3 IE3,80,80,49
Xavier Hunter,DL,GO2,81,76,50
Xavier Ribeiro,PR,IE3,45,34,85
Xavier Shotwell,PR,GO1 GO2 GO3,32,35,81
Xene,DL,GO2 GO3 IE2 IE3,80,79,48
Xeno Eris,MC,GO1 GO2 GO3,61,74,46
Xeno Volf,DF,GO3,56,65,80
Xenophon Bick,DL,IE3,73,68,42
