nombre,posicion,juegos,ATT,CTL,DEF
Spike Thorne,DF,IE1 IE2 IE3,52,60,68
Spikey,MC,GO2 GO3,76,78,60
Sploosh Saroma,MC,GO3,73,78,63
Spookie Otherside,PR,GO1 GO2 GO3,29,29,80
Spot Barkley,DF,GO1 GO2,52,55,78
Spotter,MC,GO1 GO2 GO3,71,80,62
Spring Millpond,DL,IE2 IE3,76,78,46
Springer Boreham,DL,IE3,69,66,43
Squalcha Nhess,DF,GO3,47,59,75
Stace Strikes,MC,GO1 GO2 GO3,63,74,54
Stackem Skyhigh,DL,IE3,81,68,30
Stag Kwatta,MC,GO3,76,80,63
Stan Andagi,MC,IE2 IE3,77,70,68
Stan Dupp,DL,IE1 IE2 IE3,71,69,50
Stan Proud,DL,GO2 GO3,78,64,41
Stan Roller,DL,GO1 GO2 GO3,80,75,35
Stan Tistischen,DL,IE3,70,62,39
Stan Treece,MC,IE2 IE3,71,81,62
Stan Trum,DL,IE1 IE2 IE3,67,70,43
Stanley Switch,MC,GO1 GO2 GO3,73,72,58
Stanza Verse,MC,IE3,69,70,52
Starbuck Rogers,PR,GO1 GO2 GO3,29,29,82
Steiyah,PR,GO2,31,32,81
Stella Thee,DF,GO1 GO2 GO3,49,57,70
Steph Scorer,DL,GO1 GO2 GO3,77,62,36
Sterling Stanford,MC,GO1 GO3,70,80,64
Sterne,DL,GO2 GO3,82,76,44
Steve Eagle,MC,IE1 IE2 IE3,76,82,59
Steve Grim,MC,GO1 GO2 GO3 IE1 IE2 IE3,75,77,65
Steve Ingham,DL,IE1 IE2 IE3,75,65,40
Steve Pinner,PR,IE1 IE2 IE3,30,34,76
Steve Sancey,MC,IE2 IE3,78,81,70
Steve Squander,DL,IE2 IE3,78,59,48
Steve Woodmark,MC,IE3,68,77,62
Steven Nevets,DF,GO2 IE3,55,60,74
Stia,PR,GO3,30,31,80
Sting Xiang,MC,GO2 GO3,76,84,64
Storem Guzer,PR,GO3,35,39,86
Strama daKoto,DL,IE3,72,62,37
Strata Pudden,DF,GO1 GO2 GO3,54,62,73
Strom Boojum,PR,GO1 GO2 GO3,29,27,81
Stu Boilin,DF,IE2 IE3,56,62,68
Stu Born,PR,IE1 IE2 IE3,35,30,71
Stu Borneman,DF,IE2 IE3,56,62,66
Stu Dent,PR,IE1 IE2 IE3,39,28,69
Stu Helmsley,PR,IE1 IE2 IE3,36,35,74
Stu Hoofer,DF,IE2 IE3,58,67,65
Stu Perstitious,DF,IE1 IE2 IE3,46,63,58
Stu Potter,DF,IE3,56,54,64
Stu Shiner,PR,IE1 IE2 IE3,37,37,73
Stu Venier,DF,IE1 IE2 IE3,44,62,64
Stuart Leafe,DL,IE2 IE3,70,66,42
Stuart Potty,MC,GO1 GO2 GO3,60,75,49
Stuart Racoonfur,DL,IE1 IE2 IE3,71,73,56
Stuart St John,DF,GO1,43,63,61
Stuart St. John,DF,GO2 GO3,42,62,66
Stｺphane Hinault,MC,IE3,71,73,64
Subaru,DF,GO3,47,53,69
Subaru Honda,DF,GO1 GO2,52,57,68
"Sue ""Chirpy"" Accharin",DF,GO2,41,50,73
Sue Accharin,DF,GO3 IE3,40,48,72
Sue Sparrow,MC,GO3 IE2 IE3,74,78,61
Sugaken,DL,GO3,79,75,44
Sul Tarner,MC,IE1 IE2 IE3,74,72,68
Sulayk Sulaiman,MC,IE3,74,71,66
Sultan Karam,PR,GO3,32,30,79
Summer Salt,DL,GO1 GO2 GO3,75,75,43
Sun Tzu,DF,GO1 GO2 GO3,56,64,67
Sung-Jin Noh,DL,IE3,82,62,44
"Sunil ""Ra"" Rahman",PR,GO2 GO3,32,36,86
Sunil Rahman,PR,IE3,25,25,69
Sunniffa Scentgood,DL,GO2 GO3 IE3,75,65,37
Sunny Fairweather,DL,GO1 GO2 GO3,73,66,41
Suno Aisu,PR,GO1 GO2 GO3,30,29,76
Suou Retsuya,DF,GO3,51,47,75
Sus Swihn,MC,GO2 GO3,68,82,64
Susan Doiley,MC,IE2 IE3,77,70,60
Susan Taylor,PR,IE3,29,31,75
Sutetake Kyouta,DF,GO3,48,48,71
Suzanne Yuma,PR,IE1 IE2 IE3,27,29,78
Suzette Hartland,DL,GO1 GO2 GO3 IE2 IE3,78,72,42
Suzy Stamp,DF,GO2 GO3,46,58,76
Sven Johansson,DF,GO1 GO3,53,53,73
Sway,DF,GO2,50,55,74
Swithin Sainte,MC,IE2 IE3,67,72,64
Sworm,MC,IE2,73,83,69
Sylvain Elph,PR,GO2 GO3,32,32,82
Sylver Stone,DL,IE1 IE2 IE3,65,70,43
Sylvester Bullet,MC,GO2 GO3,74,84,66
Sylvester Tung,PR,GO1 GO2 GO3,33,31,80
"Sylvia ""Doe"" Lagus",DF,GO2 GO3,54,66,72
Sylvia Lagus,DF,GO1,54,69,70
Sym Copate,MC,IE2 IE3,79,82,76
Synch Rogram,MC,GO2 GO3,74,79,63
Syon Blaze,DL,GO1 GO2 GO3 IE2 IE3,79,72,43
Sﾊphis Cheops,DL,IE3,89,86,29
T-Sync,DF,GO3,50,66,77
T. Fielding,DF,IE1,46,53,62
T.T. Mann,MC,IE3,80,74,69
Tabor Drummond,PR,IE1 IE2 IE3,25,25,74
Tad Trinket,MC,IE1 IE2 IE3,61,65,47
Tague,MC,GO3,78,82,54
Tahk,MC,GO2 GO3,76,80,67
Tahmoai,DF,GO3,57,59,77
Tahoma Sequoia,MC,GO1 GO2,68,73,64
Taian Inaba,DL,GO2 GO3,77,73,43
Taiga West,PR,GO1 GO2 GO3,29,36,83
Taiji Kinetsuki,PR,GO2 GO3,30,30,78
Tailor Wilden,DL,IE2 IE3,70,64,38
Tak-La Makhan,DF,GO3,60,58,74
Taka Tanaka,MC,IE1 IE2 IE3,75,66,67
Takebe Kureno,DF,GO3,46,52,72
Talal Hamad,PR,IE3,31,38,87
Talkoi,MC,GO3,80,72,55
Tam Boyish,MC,IE2 IE3,76,80,65
Tamir Nasr,MC,GO3,74,78,58
Tammy Fielding,DF,IE2 IE3,46,58,64
Tango,DF,GO2 GO3,48,50,71
Tankii Haasonki,DL,GO3,79,74,37
Tara Gaudier,DF,IE2 IE3,60,68,72
Taran Tulakumo,DL,GO3,79,72,41
Taranis Virga,DL,GO1 GO2 GO3,75,69,42
"Tarquin ""Chatty"" Chatstone",PR,GO3,33,30,80
Tarquin Chatstone,PR,GO1 GO2,36,32,80
Tarquin Orchards,DL,GO1 GO2 GO3,77,75,37
Taru Parakee,DL,GO3,78,69,38
Tarvos Boson,MC,GO3,76,79,65
Taryn Shyder,DL,IE2 IE3,76,78,52
Tasuke,DF,GO2 GO3,58,62,75
Tate Immy,MC,IE2 IE3,78,70,48
Tatsukawa Goutatsu,PR,GO3,32,30,76
Tatsuya Okumura,DF,GO1,48,50,84
Tau,DF,GO3,55,61,76
Tawny Screech,DF,GO1 GO2 GO3,51,57,73
Taylor Firepool,MC,IE2 IE3,74,74,72
Taylor Higgins,MC,IE1 IE2 IE3,60,62,51
Teagen Brewer,DF,IE1 IE2 IE3,46,51,67
Teal Redsky,DL,IE2 IE3,80,66,46
Tecchan,DF,GO3,56,62,77
"Ted ""HB"" Ledd",DL,GO2 GO3,76,68,42
Ted Autumn,PR,GO2 GO3 IE2 IE3,38,36,83
Ted Bryant,DF,IE3,45,51,65
Ted Fast,PR,IE1 IE2 IE3,32,34,79
Ted Larkin,MC,IE1 IE2 IE3,75,75,68
Ted Ledd,DL,GO1,74,79,54
Ted Poe,DL,IE1 IE2 IE3,74,81,55
Teddy Kodiak,MC,IE1 IE2 IE3,73,72,60
Tehaze,DL,GO3,79,75,39
Tekku,DF,GO3,58,58,75
Tel Egram,MC,IE1 IE2 IE3,66,76,49
Tel Egram,PR,GO2,29,31,80
Teller Scoap,PR,IE1 IE2 IE3,32,38,76
Tellu,MC,GO3,58,74,45
Telly Fonbocks,MC,IE1 IE2 IE3,75,71,58
Teni,PR,GO3,32,25,82
Tenkei Yazu,MC,GO2 GO3,70,76,56
Tentsuru,MC,GO3,82,87,62
Teo Chaspet,DL,GO1 GO2 GO3,72,72,41
Terracota 1,PR,GO3,29,32,80
Terracota 10,MC,GO3,73,77,56
Terracota 11,DL,GO3,78,69,41
Terracota 2,DF,GO3,49,58,72
Terracota 3,DF,GO3,50,58,74
Terracota 4,DF,GO3,51,55,72
Terracota 5,MC,GO3,65,72,62
Terracota 6,MC,GO3,64,72,61
Terracota 7,MC,GO3,69,76,61
Terracota 8,MC,GO3,70,78,61
Terracota 9,MC,GO3,72,76,56
Terran Gaea,DF,GO1 GO2 GO3,54,61,71
Terrence Anthem,DF,IE1 IE2 IE3,60,60,68
Terri Ann Thrope,DL,GO2 GO3,82,78,43
Terry Archibald,PR,GO3,33,35,83
Terry Dryden,MC,IE2 IE3,60,62,50
Terry Namby,DL,IE2 IE3,66,55,33
Terry Orr,DF,IE1 IE2 IE3,49,53,60
Terry Pinn,PR,IE2 IE3,30,44,78
Terry Stronger,DF,IE1 IE2 IE3,45,50,64
Terry Toolan,DL,IE2 IE3,70,70,44
Tess Masters,DL,IE2 IE3,76,63,44
Tessell,MC,GO2 GO3,72,77,64
Tet Aqua,DL,GO1 GO2 GO3,78,64,35
Tetra,MC,GO3,74,83,68
Tex Curvator,DL,IE1 IE2 IE3,69,75,49
Tex Tingle,PR,IE1 IE2 IE3,28,32,71
Tex Tuber,MC,GO1 GO2 GO3,65,78,54
Tey Liadika,DF,GO2 GO3,54,65,84
Tez Beyan,DL,GO1 GO2 GO3,77,65,37
Tez La,DF,GO1 GO2 GO3,48,50,73
Tezcat,DL,GO1 GO2 GO3,85,78,48
Tezcat's Sister,DF,GO2,51,63,77
Thanakorn Jaa,DL,GO3,79,71,37
Thanatos,DL,GO1 GO2 GO3 IE3,78,71,36
Theakston Plank,DL,IE1 IE2 IE3,65,62,30
Themba Sepeng,MC,IE3,81,76,59
Themis Law,MC,GO1 GO2 GO3,74,74,50
Theo Bernoulli,MC,IE1 IE2 IE3,73,76,70
Theo Broma,DF,IE1 IE2 IE3,52,53,62
Theo Divine,PR,GO1 GO2 GO3,29,30,80
Theo Riser,MC,IE1 IE2 IE3,61,71,66
Theo Therr,DF,GO1 GO2 GO3,53,58,80
Theodor Ulrich,MC,IE3,79,87,63
Theodore Master,DL,IE1 IE2 IE3,73,68,42
Theron Starr,DL,IE3,66,81,49
Thiago Torres,DF,GO1 GO2 GO3 IE3,58,63,80
Thine Hanking,DF,GO3,60,60,76
Thomas Cott,PR,IE1 IE2 IE3,34,35,74
Thomas Ediston,MC,IE1 IE2 IE3,74,80,70
Thomas Feldt,PR,GO2 GO3 IE1 IE2 IE3,38,41,84
Thomas Murdock,DL,GO3 IE1 IE2 IE3,79,78,43
Thomas Oquendo,DF,IE3,56,65,72
Thomas Worth,PR,IE2 IE3,40,38,78
Thor Stoutberg,DL,IE2,80,76,57
Thor Stoutberg,MC,GO1 GO2 GO3 IE3,74,78,66
Thor Toise,MC,IE1 IE2 IE3,67,67,46
Thorsten Welger,PR,IE3,41,39,84
"Tia ""Turquoise"" Cruz",DL,GO2 GO3,80,70,38
Tia Cruz,DL,IE3,71,71,41
Tia Towell,MC,GO1 GO2 GO3,74,72,58
Tida,DF,GO2,48,54,72
Tiger Bleriot,PR,IE3,36,34,78
Tiger T,DL,GO3,79,72,44
Tigh Gerwhite,DL,IE2 IE3,80,76,53
Tighe Windsor,MC,IE1 IE2 IE3,76,68,66
Tigre Mendes,MC,IE3,70,86,58
"Tim ""Minstrel"" Roubadour",MC,GO2 GO3,76,81,67
Tim Bergoods,MC,IE1 IE2 IE3,69,75,56
Tim Crochett,DF,IE1 IE2 IE3,54,64,74
Tim Eisback,DF,IE1 IE2 IE3,50,63,66
Tim Mittus,DF,IE1 IE2 IE3,63,60,67
Tim Opener,DF,IE2 IE3,42,50,72
Tim Personator,MC,IE2 IE3,76,68,70
Tim Piece,DL,IE1 IE2 IE3,66,71,45
Tim Platton,MC,IE2 IE3,68,74,58
Tim Pression,PR,IE2 IE3,25,25,78
Tim Roubadour,MC,IE3,77,70,54
Tim Saunders,MC,GO1 GO2 IE1 IE2 IE3,73,80,62
Tim Toppel,PR,IE1 IE2 IE3,41,40,75
Timmy Saunders,MC,GO3,63,78,59
Timothy Western,DF,IE2 IE3,58,68,70
Tinkel Urmia,MC,GO3,71,88,61
Tiny,MC,GO2,71,77,60
Tiny Forester,DF,IE1 IE2 IE3,57,66,62
Tiny Jetson,DL,IE3,77,73,41
Tip Bolster,DF,IE2 IE3,50,64,61
Tis Kahma,MC,GO3,68,78,61
Tish Badum,PR,GO1 GO2 GO3,33,34,84
Titania Khamun,MC,IE3,63,65,58
Titch Allhare,PR,GO1 GO2 GO3,27,38,75
"Toadie ""Fawner"" Fauna",MC,GO3,65,74,45
Toadie Fauna,MC,GO1 GO2,66,76,46
Toasty Tryadd,DL,GO1 GO2 GO3,75,64,40
Tobiiaa,PR,GO3,32,33,82
Toby Cohill,DF,IE2 IE3,57,56,64
Toby Damian,MC,IE1 IE2 IE3,71,72,62
Toby Patient,DF,IE1 IE2 IE3,47,63,66
Tod Ironside,DF,GO1 GO2 GO3 IE1 IE2 IE3,55,62,68
Tod Ironside,MC,IE3,72,74,68
Todd Stuhl,DF,IE3,57,63,68
Todd Tempole,DF,IE1 IE2 IE3,59,65,70
Toggu,MC,GO3,77,85,67
Toki,MC,GO3,66,71,60
Tokichiro Kinoshita,DF,GO3,52,63,78
Tokkishin,DF,GO3,56,60,71
"Tom ""Skip"" Skipper",DL,GO2,83,77,38
Tom Bulldown,MC,GO2 GO3 IE3,72,74,60
Tom Contented,MC,IE2 IE3,80,76,60
Tom Felix,MC,IE1 IE2 IE3,73,78,68
Tom Gato,DF,GO1 GO2 GO3,53,61,71
Tom Skipper,DL,GO3 IE2 IE3,82,78,44
Tom Stevenson,DF,IE1 IE2 IE3,55,62,68
Tom Walters,MC,IE1 IE2 IE3,75,75,74
Tom-Tom Thrasher,DF,GO1 GO2 GO3,44,53,72
Tomioka Setsuka,DL,GO3,74,64,36
Tommie Loveapple,DF,GO1 GO2 GO3,52,52,70
Tommo Marrow,DF,IE3,70,68,58
Tommy Wobbal,PR,GO1 GO2 GO3,27,32,77
Ton Nino,MC,GO1 GO2 GO3 IE1 IE2 IE3,76,76,61
"Tony ""Tripitaka"" Sanzang",PR,GO2 GO3,30,28,82
Tony Frogge,DL,IE2 IE3,68,66,34
Tony Hacker,MC,IE1 IE2 IE3,71,79,73
Tony Sanzang,PR,IE3,34,34,77
Tony Strider,DF,IE3,54,66,80
Tooyama Hanuki,DL,GO3,70,67,43
Tor,PR,GO3,36,36,84
Torch,DL,GO2 GO3,82,78,36
Torhm,DL,GO2 GO3,79,70,43
Tori Torrence,DL,IE3,74,74,40
Tori Vanguard,MC,GO3,76,76,67
Tortus Northe,MC,GO1 GO2 GO3,72,82,66
Tosh Coach,DF,IE1 IE2 IE3,40,58,74
Toshihito Ishida,DL,GO3,80,68,43
Tostig Muffler,PR,GO1 GO2 GO3,32,29,80
Toukichirou Kinoshita,DF,GO2,53,64,78
Towa Kensaku,DL,GO3,73,64,37
Toya Boyde,DF,GO2 GO3 IE2 IE3,50,56,66
TraYesn Leet,MC,GO1,69,84,53
Tracy Tracker,PR,GO2 GO3 IE3,32,32,78
Trajan Leet,MC,GO2 GO3,68,81,52
Trappy Zeum,PR,GO1 GO2 GO3,28,30,80
Travis Borer,MC,IE2 IE3,76,78,70
Travis McClean,MC,IE1 IE2 IE3,78,65,68
Traylor Beadle,MC,IE3,74,66,45
"Tre ""3-Black"" Blackley",MC,GO3,68,75,64
Tre Blackley,MC,GO1,75,77,74
"Trent ""Tarantula"" Ulah",PR,GO2 GO3,34,30,86
Trent Peggs,PR,IE2 IE3,34,36,79
Trent Poplar,DF,GO1 GO2 GO3,52,56,74
Trent Ulah,PR,GO1,34,31,79
Trev Eeya,DL,GO1 GO2,74,70,40
Trey Cultivator,DF,IE1 IE2 IE3,49,64,64
Trey Dalbum,DL,IE1 IE2 IE3,67,60,37
Trey Faste,MC,GO1 GO2 GO3,72,78,53
Trey Hugger,PR,IE1 IE2 IE3,26,37,80
Trey Prongs,DF,GO1 GO2 GO3,54,55,80
Trey Spotter,MC,GO2 IE1 IE2 IE3,66,74,55
Tribulus Galtrop,DF,IE3,45,68,70
Trigo Teah,PR,GO2 GO3,28,30,79
Trina,DF,GO3,45,63,85
Triton Nettuno,DL,GO1 GO2 GO3,78,68,36
Trixie Playfair,MC,GO1 GO2 GO3,69,80,55
Trixy Wonder,MC,GO2 GO3 IE2 IE3,72,77,63
Troi Dryer,DF,GO1 GO2 GO3,52,61,74
Troy Carr,DL,IE1 IE2 IE3,72,68,47
Troy Glodight,DF,IE1 IE2 IE3,59,63,78
Troy Moon,MC,IE1 IE2 IE3,77,85,60
Troy Trucker,DL,IE1 IE2 IE3,77,69,46
Truman Verdy,DF,IE2 IE3,54,58,78
Trump Dealer,DL,GO1 GO2 GO3,77,65,36
Trump Loyal,MC,GO1 GO2 GO3,68,72,64
Tsukiyuki Hanayo,DF,GO3,54,58,76
Tsumu Jickaze,DF,GO3,56,63,76
Tsun Derrey,MC,GO1 GO2 GO3,73,77,54
Tsuneta,DL,GO2,80,73,36
Tsureuchi Tatsuhito,MC,GO3,77,81,54
Tsync,DF,GO2,52,67,77
Tu Eigh,MC,GO2 GO3,74,76,62
Tu Eigh Hyperdrive,MC,GO3,73,76,61
Tuff Weedon,DF,GO1 GO2,50,52,80
Tulip,DF,GO2 GO3,53,60,78
"Turco ""Turquoise"" Quoisey",MC,GO3,63,68,63
Turco Quoisey,MC,GO1,65,70,72
"Turk ""Turqoise"" Quoise",MC,GO2,65,68,64
Turner Fogg,DF,GO2 GO3,52,62,82
Turner Fortune,DF,IE1 IE2 IE3,40,45,76
Turner Newleaf,DF,GO1 GO2 GO3,55,63,70
Turner Tabel,DL,GO1 GO2 GO3,78,65,42
"Ty ""Titan"" Tanner",DF,GO2 GO3,52,48,71
Ty Priter,DL,IE1 IE2 IE3,79,69,40
Ty Tanner,DF,GO1,54,48,72
Tyche Winham,PR,IE1 IE2 IE3,37,35,75
Tye Foon,DF,GO1 GO2 GO3,49,51,70
Tyke Wando,DL,IE2 IE3,76,74,44
Tyko Wondo,PR,GO1 GO2 GO3,31,34,79
Tyler Murdock,DL,GO3 IE1 IE2 IE3,82,73,46
Tyler Thomas,MC,IE1 IE2 IE3,83,84,74
Tynan Crowe,MC,GO1 GO2 GO3,76,77,57
Tyrah,DF,GO2 GO3,52,62,76
Tyrian Purpel,MC,GO1 GO2,72,74,65
Tyron Rock,MC,IE1 IE2 IE3,69,64,51
Tyson Moodey,PR,IE1 IE2 IE3,29,37,74
Tytan,DF,IE2,64,64,65
Tzeikh,MC,GO2 GO3,69,82,64
Udom Keawchay,PR,GO3,34,31,80
Ugg LeMugg,DL,IE3,86,79,28
Ugwisu An,DL,GO3,79,71,40
Ulisses Nogueira,DF,IE3,52,62,74
Ulric Richmen,MC,IE2 IE3,76,76,62
Ultima Nextworld,DL,GO1 GO2,74,75,45
Umi Hwang,DF,IE3,56,66,78
Umiu Seaslug,DL,GO3,78,74,44
Una Lightning,PR,GO1 GO2 GO3,31,34,81
Uniform,PR,GO2 GO3,36,32,80
Uno Blackley,PR,GO1 GO2,30,32,80
Urbana Street,DL,IE3,78,69,38
Urikkyi Regoomen,PR,GO3,32,30,78
Urson Brown,PR,IE1 IE2 IE3,34,31,71
Utamaro Kusuri,DL,GO3,76,64,39
Utamaru Kusuri,DL,GO2,77,65,39
Uxley Allen,DL,IE1 IE2 IE3,67,64,39
Uzi Slugge,MC,GO1 GO2 GO3,65,75,50
Uzma Chakko,MC,GO3,77,82,63
Val Cano,MC,GO1 GO2 GO3,68,81,64
Val Flamewood,DF,IE3,65,65,69
Valha Poropo,DL,GO3,79,69,36
Van Tareru,PR,GO3,31,37,81
Van Yamano,DL,GO2 GO3,83,72,47
Vance Bookings,PR,IE1 IE2 IE3,30,26,74
Vanity Percy,PR,IE2 IE3,38,31,78
Vaughn DeVille,DF,IE1 IE2 IE3,56,63,66
Vee Wai,PR,GO2 GO3,32,32,81
Veneth,DL,GO2 GO3,78,70,42
Venom Braggard,DF,GO2 GO3,56,64,80
Venoma Sting,PR,GO1 GO2,31,28,82
Vento Galliano,DF,IE3,43,66,83
Venus Demila,PR,IE3,35,34,75
Verity Quick,DL,GO1 GO2 GO3,73,70,44
Verity Soliz,MC,IE2 IE3,62,74,57
Vern Ironfist,DL,IE1 IE2 IE3,66,74,44
Verne Spring,MC,GO2 GO3 IE2 IE3,80,79,70
Verview,DF,GO3,52,59,74
Vesuvion Bubo,DL,GO3,80,77,39
Vic Longboat,DF,GO2 GO3,47,58,80
Vic Vitrum,MC,IE3,76,78,69
Vick Pointer,DL,GO2 GO3 IE2 IE3,76,70,40
Victor Blade,DL,GO1 GO2 GO3,83,72,45
Victor Grand,DF,IE1 IE2 IE3,62,59,64
Victor Hills,DF,IE2 IE3,62,64,76
Victor Kind,MC,IE1 IE2 IE3,66,68,56
Victor Mancey,DL,IE1 IE2 IE3,71,71,49
Victor Talis,MC,IE1 IE2 IE3,71,66,49
Victoria Vanguard,MC,GO1 GO2 IE2 IE3,78,74,66
"Vier ""4-White"" Whitely",DL,GO3,77,71,34
Vier Whitely,DL,GO1 GO2,76,72,37
Viking Beagle,DF,IE3,55,57,65
Vin Fleetwood,DL,IE1 IE2 IE3,79,75,52
Vin Spinner,DF,IE1 IE2 IE3,45,45,66
Vince Bull,MC,IE1 IE2 IE3,70,72,65
Vince Firewall,DF,IE2 IE3,62,58,68
Vince Sizor,PR,GO2 GO3,33,38,87
Vince Tinct,PR,IE2 IE3,42,40,74
Ving Rice,MC,GO1 IE3,73,76,56
Vinny O'Gaines,MC,IE1 IE2,66,75,58
Vinny O’Gaines,MC,IE3,65,72,57
Vinny Trioquist,DL,IE1 IE2 IE3,72,60,33
Viol,MC,GO2 GO3,72,82,66
Violet Eamow,DL,GO1 GO2 GO3,78,73,44
Violetto Ametista,DL,IE3,71,69,39
Virgil Amber,PR,IE2 IE3,36,34,80
Virgil Ante,DF,GO1 GO2,54,64,74
Virgil Lantis,DL,IE1 IE2 IE3,77,62,45
Virgil Milliner,MC,IE3,71,66,45
"Virginia ""Virgo"" Goldstein",DL,GO2 GO3,84,76,42
Virginia Goldstein,DL,IE3,73,75,42
Viv Grey,DF,IE1 IE2 IE3,53,55,59
Vivian Doosley,PR,GO1 GO2,32,30,77
Vladimir Blade,DL,GO2 GO3,84,76,44
Vorview,PR,GO3,33,30,80
Wade Posey,DL,GO2 GO3,76,64,34
Waite Forrit,MC,IE1 IE2 IE3,75,72,64
Waji Karerukawa,DL,GO3,77,64,39
Wakke Koosagan,DF,GO3,56,62,73
Walden Squire,DL,GO1 GO2 GO3,77,63,44
"Walken ""Stickler"" Ruhlbuch",PR,GO3,28,28,80
Walken Ruhlbuch,PR,GO1 GO2 IE3,29,30,82
Walker Sleep,PR,IE1 IE2 IE3,39,36,74
Wallace Hammond,DF,IE2 IE3,62,68,66
Wally Cooper,DF,GO2 GO3 IE2 IE3,56,59,71
Wally Ramm,MC,GO1 GO2,72,78,54
Wally Waymire,DF,GO2 GO3 IE2 IE3,55,60,70
Walt Riverside,MC,GO1 GO2 GO3,72,78,64
Walt Whittler,PR,IE3,37,32,76
Walter Card,DL,IE1 IE2 IE3,62,56,28
Walter Carr,MC,IE3,59,75,55
Walter Geyser,MC,IE1 IE2 IE3,74,73,63
Walter Mendip,DL,IE1 IE2 IE3,72,64,37
Walter Mountain,DF,GO1 GO2 GO3 IE3,56,53,80
Walter Poseur,DF,GO3 IE1 IE2 IE3,52,64,72
Walter Skimmer,PR,GO1 GO2 GO3,31,32,78
Walter Trope,DF,IE2 IE3,62,68,78
Walter Valiant,MC,IE1 IE2 IE3,77,76,61
Walter Walken,DF,IE1 IE2 IE3,45,49,61
Wanda Spelling,DF,IE3,57,62,68
Wanli,DF,GO3,54,53,77
Wanli Changcheng,DF,GO1 GO2,56,56,78
Warito Kenshin,DF,GO3,52,62,73
Warren Cool,DL,GO1 GO2 GO3,67,71,36
Watson Itfamie,DL,GO1 GO2 GO3,75,74,41
Watta Kicker,MC,GO1 GO2 GO3,66,81,57
Waylon Tripp,DL,IE2 IE3,72,68,46
Wayne Fluke,PR,IE2 IE3,36,34,74
Webber Poster,MC,IE1 IE2 IE3,69,65,49
Weldon Wrought,DF,IE1 IE2 IE3,45,61,59
Wenceslas Wales,DL,GO1 GO2 GO3,72,71,31
Wenel,MC,GO1 GO2 GO3 IE3,74,82,64
Wes Abbey,DL,IE1 IE2 IE3,78,74,47
Wesley Knox,MC,GO1 IE1 IE2 IE3,73,80,64
Wesley Provolone,PR,IE3,40,39,85
Wesley Sheridan,PR,GO1 GO2 GO3,29,30,78
Whitehurst,MC,GO2,70,83,55
Wick Bowler,DL,GO1 GO2 GO3,73,58,35
Wilbur Watkins,DL,GO1 IE3,83,72,40
Wiley Blinks,DL,IE2 IE3,67,61,44
Wiley Cracker,PR,IE2 IE3,34,38,79
"Wilfred ""Cog"" Coggle",DF,GO2 GO3,54,56,75
Wilfred Coggle,DF,GO1,54,50,73
Will Bayeux,PR,IE1 IE2 IE3,37,34,76
Will Golightly,DF,GO1 GO2 GO3,52,62,78
Will Kilmon,MC,IE2 IE3,66,64,52
Will Lusion,DF,GO1 GO2 GO3,54,55,70
Will Noble,PR,IE1 IE2 IE3,32,30,69
Will Racer,DL,IE1 IE2 IE3,71,71,45
Will Ramin,DF,IE2 IE3,43,63,66
Will Ramin,MC,GO2,72,69,72
Will Reynard,DL,GO2,83,74,45
Will Stonehead,DF,IE1 IE2 IE3,64,59,72
Will Wary,DF,IE3,54,56,67
Will Whist,PR,IE1 IE2 IE3,35,25,73
William Glass,DL,GO1 GO2 IE1 IE2 IE3,75,67,41
William Kidd,MC,GO1 GO2 GO3,68,78,59
Willow Withers,MC,IE1 IE2 IE3,61,72,62
Willy,DL,GO3,68,55,28
Willy Glass,DL,GO3,76,69,44
Wilma Morgan,PR,IE2 IE3,38,34,82
Wilson Fishman,DF,IE1 IE2 IE3,53,62,64
Winn deBreeze,DF,IE1 IE2 IE3,59,56,67
Winnie Hull,DF,GO2 GO3,52,68,83
Winston Falls,MC,IE1 IE2 IE3,72,73,68
Winston Windfall,MC,IE1 IE2 IE3,64,66,65
Wittz,DL,GO2 GO3 IE2,79,68,37
Wolfe Whyte,PR,GO1 GO2 GO3,32,32,79
Wolfram Vulpeen,DL,GO2 GO3,86,81,38
Wonderbot,DL,GO3,62,55,28
Woodrow Stake,DL,GO3,84,79,46
Woody Ellement,DF,IE3,51,73,70
Woody Prince,DF,IE3,47,57,68
Worff Chewback,DF,GO1 GO2 GO3,47,58,73
Wormy Morm,DL,GO3,78,76,28
Wowah Zumu,MC,GO2 GO3,72,76,60
Wowzer Bigtop,PR,IE3,33,37,80
Wright Tandem,DF,IE2 IE3,56,61,69
Wulf Blackbean,DF,IE3,61,64,71
Wulf Blackbean,PR,GO2,33,34,81
Wun Ell,MC,GO2 GO3,62,74,58
Wyther Longfeys,DF,GO1 GO2 GO3,47,56,73
X-Ray,DL,GO2 GO3,76,70,41
Xander Ice,DL,GO2 GO3,72,64,30
Xander Noddle,DF,GO1 GO2 GO3,55,65,73
Xanthe Crosse,MC,GO1 GO2 GO3,68,73,60
Xavier Foster,DL,GO3 IE3,82,78,47
Xavier Hunter,DL,GO2,82,75,48
Xavier Ribeiro,PR,IE3,45,33,85
Xavier Shotwell,PR,GO1 GO2 GO3,34,34,83
Xene,DL,GO2 GO3 IE2 IE3,82,78,46
Xeno Eris,MC,GO1 GO2 GO3,65,76,52
Xeno Volf,DF,GO3,59,65,77
Xenophon Bick,DL,IE3,76,67,41
